,序列,书名,作者,仙草,粮草,干草,枯草,毒草
1578,8147,长生大帝,二水化石,0,0,0,0,0
1579,8148,仙界修仙,莫默,1,0,0,0,0
1580,8149,仙绝,石三,0,0,0,0,0
1581,8150,星辰变,我吃西红柿,16,1,0,0,1
1582,8151,超级炼丹记,十年残梦,0,0,0,0,0
1583,8152,修真小店,柳旭风,2,0,0,0,0
1584,8153,纯阳真仙,EK巧克力,0,0,0,0,0
1585,8154,九转混沌诀,飞哥带路,0,0,0,0,0
1586,8155,史上第一掌门,冥域天使,1,0,0,0,0
1587,8156,邪风曲,血红,2,0,0,0,1
1588,8157,仙道求索,虫豸,2,0,0,0,0
1589,8158,仙王,果核里,0,0,0,0,0
1590,8159,命运天盘,水平面,2,0,0,0,0
1591,8160,仙朝帝师,今夕何夕,0,0,0,0,0
1592,8161,她们说我是剑侠,先飞看刀,7,0,0,0,0
1593,8162,史上最强仙帝,草根,0,0,0,0,0
1594,8163,逆脉天骄,飞哥带路,0,0,0,0,0
1595,8164,碎魂录,池轩,0,0,0,0,0
1596,8165,仙河风暴,快餐店,0,0,0,0,0
1597,8166,搬山,豆子惹的祸,2,0,0,0,0
1598,8167,寻妖,云无常,1,0,0,0,0
1599,8168,吞天,妖白菜,1,0,0,0,0
1600,8169,超级仙医,五志,0,0,0,0,0
1601,8170,修真研究生生活录,断桥残雪,3,1,0,0,0
1602,8171,紫府仙缘(虛境修仙),百里玺,1,0,0,0,1
1603,8172,天劫炼仙录,风檐,1,0,0,0,0
1604,8173,许仙志,说梦者,22,2,1,0,2
1605,8174,超级融合,曾经拥有的方向感,0,0,0,0,1
1606,8175,超级淘宝,酒煮核弹头,0,0,0,0,0
1607,8176,镇天帝道,渎时,0,0,0,0,0
1608,8177,傲绝修神,九宫魂,0,0,0,0,0
1609,8178,仙剑问情,射天狼,0,0,0,0,0
1610,8179,修仙大霸主,炎哥,0,0,0,0,0
1611,8180,御剑乘风,枫叶火红,0,0,0,0,0
1612,8181,六欲仙缘,飞舞激扬,0,0,0,0,0
1613,8182,升龙道,血红,0,0,0,0,2
1614,8183,通神塔,叶梦,0,0,0,0,0
1615,8184,大道修行者,归卧故山,2,0,0,0,0
1616,8185,横行霸道,踏雪真人,2,0,0,0,0
1617,8186,张三丰弟子现代生活录,断桥残雪,0,0,0,0,0
1618,8187,易鼎,荆柯守,1,0,0,0,0
1619,8188,天下圣道,二水化石,0,0,0,0,0
1620,8189,逍行纪,血红,1,0,0,0,0
1621,8190,灵山,徐公子胜治,3,0,0,0,0
1622,8191,梦幻王,苍天白鹤,0,0,0,0,0
1623,8192,拜师八戒,大梦泣,0,0,0,0,0
1624,8193,仗剑高歌,踏雪真人,0,0,0,0,0
1625,8194,仙动,碧落黄泉,0,0,0,0,0
1626,8195,仙人俗世生活录,断桥残雪,0,0,0,0,1
1627,8196,无上真身(道尽轮回),乘风御剑,0,0,0,0,0
1628,8197,仙道(云苍仙道),泣鸣的狐狸,0,0,0,0,0
1629,8198,焚天,流浪的蛤蟆,0,0,0,0,0
1630,8199,寸芒,我吃西红柿,4,1,0,0,0
1631,8200,逍遥医道,魂圣,0,0,0,0,0
1632,8201,合成修仙传,寻仙踪,0,0,0,0,0
1633,8202,骗艳记,屠狗者,2,0,0,0,1
1634,8203,飘邈之旅,萧潜,6,0,0,0,0
1635,8204,巫颂,血红,1,1,0,0,0
1636,8205,三千光明甲,刘建良,0,0,0,0,0
1637,8206,星神祭,乘风御剑,0,1,0,0,0
1638,8207,仙门,四不相,0,0,0,0,0
1639,8208,天才,流浪的龙,1,0,0,0,0
1640,8209,丹警,静夜寄思,1,0,0,0,0
1641,8210,地藏曲,枫舞邀雪,0,0,0,0,0
1642,8211,神游,徐公子胜治,5,0,1,0,0
1643,8212,仙执,高钙奶宝,0,0,0,0,0
1644,8213,仙佛录,帝国上将,0,0,0,0,0
1645,8214,在修真文明的悠闲生活,没落的游吟诗人,0,0,0,0,0
1646,8215,逍遥散仙,浮华尽欢,0,0,0,0,0
1647,8216,魔道至尊,灵枢01,0,0,0,0,0
1648,8217,六道,流浪,0,0,0,0,0
1649,8218,惟我独仙,唐家三少,1,0,0,0,0
1650,8219,无良剑仙,王少少,0,0,0,0,0
1651,8220,亡灵古咒,轩辕波,0,0,0,0,0
1652,8221,尘缘,烟雨江南,4,0,0,0,0
1653,8222,剑祖,十步行,0,0,0,0,0
1654,8223,天命,落情泪,0,0,0,0,0
1655,8224,九转雷神诀,邓天,0,0,0,0,0
1656,8225,史上第一暴君,冥域天使,0,0,0,0,0
1657,8226,天外飞仙,龙鳞,0,0,0,0,0
1658,8227,弑禅,萧瑟朗,0,0,0,0,0
1659,8228,剑仙也风流,花明月,0,0,0,0,0
1660,8229,天元,血红,0,0,0,0,0
1661,8230,儒神,梦入珠玑,0,0,0,0,0
1662,8231,赋龙,青青子墨,0,0,0,0,0
1663,8232,散仙世界,万衍,0,0,0,0,0
1664,8233,星峰传说,我吃西红柿,2,0,1,0,0
1665,8234,落神殇,猪小四,0,0,0,0,0
1666,8235,都市邪剑仙,失落叶,0,0,0,0,0
1667,8236,重生西游,宅猪,1,1,0,0,0
1668,8237,天问,流浪的蛤蟆,0,0,0,0,1
1669,8239,越界,牛语者,2,0,0,0,0
1670,8240,子虚,酒狂,0,0,0,0,0
1671,8241,封魔,吴老狼,0,0,0,0,0
1672,8242,神凌九天,轮回断,0,0,0,0,0
1673,8243,天痕,燕鸣,0,0,0,0,0
1674,8244,纯阳,荆柯守,2,0,0,0,0
1675,8245,暂命名,兰帝魅晨,1,0,0,0,0
1676,8246,五岳独尊,老螃蟹,0,0,0,0,0
1677,8247,仙倾,蓝色天空,0,0,0,0,0
1678,8248,仙铃,紫钗恨,1,0,0,0,0
1679,8249,太上魂道,汉隶,0,0,0,0,0
1680,8250,大猿王,流浪的蛤蟆,1,0,0,0,0
1681,8251,龙战星野,血红,1,0,0,0,0
1682,8252,圣堂,骷髅精灵,1,1,0,0,0
1683,8253,仙神易,何不语,0,0,0,0,0
1684,8254,时空妖灵,流浪的蛤蟆,0,0,0,0,0
1685,8255,混沌修真诀,云泪天雨,0,0,0,0,0
1686,8256,至尊仙修,书峰,0,0,0,0,0
1687,8257,混沌轮回诀,云泪天雨,0,0,0,0,0
1688,8258,仙吟,等水的鱼,0,0,0,0,0
1689,8259,穿入聊斋,南朝陈,1,0,0,0,0
1690,8260,行仙路,石岩,0,0,0,0,0
1691,8261,医科男护士,大总裁,0,0,0,0,0
1692,8262,人道纪元,亲吻指尖,1,0,0,0,0
1693,8263,龙极纹身,千幻冰云,0,1,0,0,0
1694,8264,知北游,洛水,5,0,0,0,0
1695,8265,遮天,辰东,44,3,2,2,5
1696,8266,凡人修仙传,忘语,80,1,2,3,5
1697,8267,七星创世录,笑竹天,0,0,0,0,0
1698,8268,村官修仙记,李闲鱼,0,0,0,0,0
1699,8269,罗喉,李北雨,0,0,0,0,0
1700,8270,惊天,十年残梦,0,0,0,0,0
1701,8271,蜀山剑侠传,还珠楼主,6,0,0,0,0
1702,8272,九道神龙诀,言鼎,0,0,0,0,0
1703,8273,大道修仙,若封,0,0,0,0,0
1704,8274,至尊龙帝,低调哥,0,0,0,0,0
1705,8275,机关师传奇,古剑锋,0,0,0,0,0
1706,8276,诛仙之为爱成神,踏海寻天,0,0,0,0,0
1707,8277,剑魔携香,临剑,1,0,0,0,0
1708,8278,唐人叶子,安竹武,0,0,0,0,0
1709,8279,九州仙魔志,百世经纶,0,0,0,0,0
1710,8280,五行阴阳传,寺右,1,0,0,0,0
1711,8281,残弑,残影流离,0,0,0,0,0
1712,8282,战无不胜,荆洚晓,0,0,0,0,0
1713,8283,灵剑情缘,七尺居士,0,0,0,0,0
1714,8284,剑令,藏锋卸甲,0,0,0,0,0
1715,8285,驭兽仙师,吐血枪,0,0,0,0,0
1716,8286,桃源秘境,酸豆角,0,0,0,0,0
1717,8287,超级医警,胜己,0,0,0,0,0
1718,8288,超级吸收,曾经拥有的方向感,0,0,0,0,0
1719,8289,灵道,尚无银,0,0,0,0,0
1720,8290,诸天荣光,纪子,0,0,0,0,0
1721,8291,星辰妖皇传,烟灰落定,0,0,0,0,0
1722,8292,符医天下,叶天南,0,0,0,0,0
1723,8293,求魔,耳根,16,3,0,0,0
1724,8294,仙榜,九当家,0,0,0,0,0
1725,8295,真仙奇缘,默闻勋勋,0,0,0,0,0
1726,8296,斗仙,天道士,0,0,0,0,0
1727,8297,逆仙,骆天狼,0,0,0,0,0
1728,8298,天书奇缘,桃次郎,0,0,0,0,0
1729,8299,龙吟洪荒,吴虾米,0,0,0,0,0
1730,8300,九阳绝脉,酸豆角,1,0,0,0,0
1731,8301,阵惊天下,韦小宝,0,0,0,0,0
1732,8302,无限之作弊修仙,那一抹绯色,0,0,0,0,0
1733,8303,天机诀,键盘上的烟灰,0,0,0,0,0
1734,8304,混混小子修仙记,笑笑星儿,0,0,0,0,0
1735,8305,无上神兵,路西法的恩宠,0,0,0,0,0
1736,8306,盗经,三生万物,0,0,0,0,0
1737,8307,傲剑蛮荒,江庭,0,0,0,0,0
1738,8308,混世散仙,过么,0,0,0,0,0
1739,8309,洪荒元符录,无极书虫,3,0,0,0,0
1740,8310,邪丐凌仙,林深森,0,0,0,0,0
1741,8311,魔魂启临,先飞看刀,13,0,0,0,1
1742,8312,冥法仙门,隐为者,0,0,0,0,0
1743,8313,龙灵欲都,风起闲云,0,0,0,0,0
1744,8314,君仙,风起闲云,0,0,0,0,0
1745,8315,异世玄门,穿过红尘,0,0,0,0,0
1746,8316,新蜀山传,玉爪俊,0,0,0,0,0
1747,8317,天术,云泪天雨,0,0,0,0,0
1748,8318,炼宝专家,风起闲云,0,0,0,0,0
1749,8319,大地之皇,二水化石,0,0,0,0,0
1750,8320,九阴九阳,罗汉,0,0,0,0,0
1751,8321,水浒修神,四不相,0,0,0,0,0
1752,8322,新格物致道,归卧故山,2,0,0,0,0
1753,8323,凤凰王座,章渝,0,0,0,0,0
1754,8324,僵尸问道,周郎羡,0,0,0,0,0
1755,8325,极道圣尊,荒古天帝,0,0,0,0,0
1756,8326,九界,千朝一醉,0,0,0,0,0
1757,8327,叩仙门,石三,1,0,0,0,1
1758,8328,只手遮天,胜己,0,0,0,0,0
1759,8329,大高手,娶猫的老鼠,0,0,0,0,1
1760,8330,尘翳,鲁班尺,0,0,0,0,0
1761,8331,阐教第一妖,熊猫不会唱歌,1,0,1,0,0
1762,8332,闯将,新兵扛老枪,0,0,0,0,0
1763,8333,仙炼之路,快餐店,1,0,0,0,0
1764,8334,诛仙Ⅱ,三西贝,0,0,0,0,0
1765,8335,七界传说之四大神器,心梦无痕,0,0,0,0,0
1766,8336,七界传说后传,心梦无痕,1,0,0,0,0
1767,8337,七界传说正传,心梦无痕,6,2,0,0,0
1768,8338,长生问道,睡成神仙,0,0,0,0,0
1769,8339,极品仙府,面红耳赤,0,0,0,0,0
1770,8340,至尊少年王,飞舞激扬,0,0,0,0,0
1771,8341,风流邪尊修仙记,三生万物,0,0,0,0,0
1772,8342,六道仙尊,云霆飞,1,1,1,0,0
1773,8343,仙之九品芝麻官,大秦骑兵,0,0,0,0,0
1774,8344,未来军医,胜己,0,0,0,0,0
1775,8345,绝品仙尊,池边人,2,0,0,0,0
1776,8346,仙锻,秣陵别雪,0,1,0,0,0
1777,8347,易筋经,魅男,0,0,0,0,0
1778,8348,黄庭,亲吻指尖,2,0,0,0,0
1779,8349,超级师傅,胜己,0,0,0,0,0
1780,8350,夔牛记,tianjia8000,0,0,0,0,0
1781,8351,六道教主,造化斋主,0,0,0,0,0
1782,8352,纵横玄门,白色的风,0,0,0,0,0
1783,8353,神道符召,雪满林中,1,0,1,0,0
1784,8354,巫在异界洪荒,飘渺的冰蓝,0,0,0,0,0
1785,8355,尘缘,烟雨江南,0,0,0,0,1
1786,8356,灭神记(血刃冰锋),心梦无痕,0,0,0,0,0
1787,8357,仙墓中走出的强者,疯狂骷髅,1,0,0,0,0
1788,8358,绝代妖仙,疯子要耍流氓,0,0,0,0,0
1789,8359,仙山,七星玉衡,0,0,0,0,0
1790,8360,赤城,流浪的蛤蟆,1,0,0,0,0
1791,8361,天劫医生,胜己,0,0,0,0,0
1792,8362,万界永仙,石三,0,0,0,0,0
1793,8363,巫墓,秣陵别雪,0,0,0,0,0
1794,8364,无上仙国,不问苍生问鬼神,0,0,0,0,0
1795,8365,魔仙弑神,冷光月,0,0,0,0,0
1796,8366,蜀山旁门之祖,玉爪俊,1,0,0,0,0
1797,8367,仙国大帝,观棋,3,0,0,0,0
1798,8368,执掌天劫,七月雪仙人,0,0,0,0,1
1799,8369,我为纣王之傲啸封神,点精灵,0,2,0,0,0
1800,8370,云中子异界游,李圣人,0,0,0,0,0
1801,8371,至尊觉醒,澜兮,0,0,0,0,0
1802,8372,剑仙之路,赤雪,0,0,0,0,0
1803,8373,不灭金身,八百铁骑,0,0,0,0,0
1804,8374,丹道仙途,隐为者,0,0,0,0,0
1805,8375,霸剑道,残剑啊啊啊啊,0,0,0,0,0
1806,8376,超级强化天师,墨非,0,0,0,0,0
1807,8377,少年剑皇,枫吟紫辰,0,0,0,0,0
1808,8378,独步仙尘,曾经拥有的方向感,0,0,0,0,0
1809,8379,一块板砖闯仙界,妖天,1,0,0,0,0
1810,8380,星辰诀,灭魄,0,0,0,0,0
1811,8381,2012末日仙侠,狂翻的咸鱼,0,0,0,0,0
1812,8382,大雷神相,锅锅,0,0,0,0,0
1813,8383,仙府之缘,百里玺,0,0,0,0,0
1814,8384,皇道金丹,小小羽,0,0,0,0,0
1815,8385,武道乾坤,任怨,0,0,0,0,0
1816,8386,法相仙途,泛东流,3,0,0,0,0
1817,8387,修仙狂徒,王小蛮,3,0,1,0,0
1818,8388,洪荒绝世散修,吾心飞扬,1,0,0,0,0
1819,8389,再次飞升,残兵,0,1,0,0,0
1820,8390,诛仙,萧鼎,16,0,2,0,2
1821,8391,教祖,紫楼,0,0,0,0,0
1822,8392,修神,风起闲云,0,0,0,0,0
1823,8393,上天台,离人横川,1,0,0,0,0
1824,8394,八荒诛魔录,开荒,1,0,0,0,0
1825,8395,霸天武圣,蛇吞鲸,1,0,0,0,1
1826,8396,极品修真邪少,面红耳赤,1,0,1,0,0
1827,8397,真灵九变,睡秋,7,0,0,0,0
1828,8398,重生之我是后羿,竖子不可教,0,0,0,0,0
1829,8399,至神传说,陶之萧萧,0,0,0,0,0
1830,8400,散仙世界,万衍,0,0,0,0,0
1831,8401,万仙来朝,快乐的悲剧,0,0,0,0,0
1832,8402,大荒,沧海明月,0,0,0,0,0
1833,8403,无上进化,逆天而翔,0,0,0,0,0
1834,8404,百花图卷,战甲,0,0,0,0,0
1835,8405,无上妖君,听风画秋雨,0,0,0,0,0
1836,8406,晶壁国度,梦里成神,0,0,0,0,0
1837,8407,重生成妖,蛇吞鲸,2,0,0,0,0
1838,8408,逆问,倚梦江湖,0,0,0,0,0
1839,8409,仙劫,慕华,0,0,0,0,0
1840,8410,洪荒不朽,小七泡泡,1,0,0,0,0
1841,8411,圣仙王途,神降之年,1,0,0,0,0
1842,8412,药祖,何无恨,1,0,0,0,0
1843,8413,极道圣尊(修真位面商铺),荒古天帝,0,0,0,0,0
1844,8414,大至尊,苏月夕,0,0,0,0,0
1845,8415,我的修道生涯,小小圣,0,0,0,0,0
1846,8416,貌似天师,龙虎马,0,0,0,0,0
1847,8417,道友请留步,吾为清风,0,0,0,0,0
1848,8418,无耻妖孽,牛语者,2,0,0,0,1
1849,8419,九州牧云录,管平潮,0,0,0,0,0
1850,8420,剑破仙惊,夜云端,0,1,0,0,0
1851,8421,无字天书,closeads,0,0,0,0,0
1852,8422,帮主万岁,连篇鬼话,0,0,0,0,0
1853,8423,重生混元道,鱼泪满江,0,0,0,0,1
1854,8424,三圣天下(元尊),南宫无牙,0,0,0,0,0
1855,8425,梦幻泡影,蓝晶,0,0,0,0,0
1856,8426,仙尘逸事,码字赚钱,0,0,0,0,0
1857,8427,混世穷小子,金牌人生,0,0,0,0,0
1858,8428,北宋末年当神棍,雪满林中,2,0,0,0,0
1859,8429,全能炼气士,牛肉炖豌豆,0,0,0,0,0
1860,8430,三途志,崔走召,1,0,1,0,0
1861,8431,紫气浩然,仙人,0,0,0,0,0
1862,8432,人神欲·逆天劫,金庸隐徒风笑天,0,0,0,0,0
1863,8433,六道沧溟诀,翦影,0,0,0,0,1
1864,8434,觉醒-仿如昨日,令狐BEYOND,1,0,0,0,0
1865,8435,火工弟子,懒鸟,0,0,0,0,0
1866,8436,傻仙丹帝,红叶,0,0,0,0,0
1867,8437,化神戒,有时有点邪,0,0,0,0,0
1868,8438,众妙之门,亲吻指尖,0,0,0,0,0
1869,8439,食仙,神圣智狼,0,0,0,0,0
1870,8440,太昊仙录,天涯月落,0,0,0,0,0
1871,8441,天君,机器人瓦力,0,0,0,0,0
1872,8442,蜀山五台教主,紫郢,0,0,0,0,0
1873,8443,重生之召唤西游,阿良的梦,0,0,0,0,0
1874,8444,灵鼎,心碎梦思迁,0,0,0,0,0
1875,8445,天书奇谭,楚白,1,0,0,0,0
1876,8446,仙魔道典,坏坏无极,0,0,0,0,0
1877,8447,重生在白蛇的世界里,碧海蓝天是我老婆,0,0,0,0,0
1878,8448,仙王之王,天堂不寂寞,0,0,0,0,0
1879,8449,仙运无双(桃运无双),洛雷,0,0,0,0,0
1880,8450,一路向仙,紫钗恨,0,0,0,0,0
1881,8451,上古圣猿在西游,天堂在左我向右,1,0,0,0,0
1882,8452,诱香蛊皇,虎躯常震,1,1,0,0,0
1883,8453,三修奇仙,泛东流,0,0,0,0,0
1884,8454,百炼焚仙,如履,0,0,0,0,0
1885,8455,妙医圣手,五志,0,0,0,0,1
1886,8456,挽天倾,圣者晨雷,0,0,0,0,0
1887,8457,我的狐仙老婆,黑夜de白羊,1,0,0,0,1
1888,8458,星域,夜凉若水,0,0,0,0,0
1889,8459,玄门,燕雀,1,0,0,0,0
1890,8460,终极修真高手,鱼籽,0,0,0,0,0
1891,8461,修仙狂少(霸仙绝杀),落情泪,0,0,0,0,0
1892,8462,人间仙路,何常在,0,0,0,0,0
1893,8463,九天仙帝,八两七钱,0,0,0,0,0
1894,8464,万仙之首,暗月沉香,0,0,0,0,0
1895,8465,大造师,懒狮子,0,0,0,0,0
1896,8466,仙朝,蛇吞鲸,1,0,0,0,0
1897,8467,盖世天尊,观棋,0,0,0,0,0
1898,8468,极品医仙,兰慧心,0,0,0,0,0
1899,8469,西门吹雪纵横洪荒(剑问九天),清魂,0,0,0,0,0
1900,8470,灵舟,九当家,1,1,2,0,0
1901,8471,幽冥仙途,减肥专家,7,1,0,0,1
1902,8472,道缘儒仙(仙缘),鬼雨,1,0,0,0,0
1903,8473,仙网,红硕,0,0,0,0,0
1904,8474,不朽丹神,胜己,0,0,0,0,0
1905,8475,仙道之主,雾外江山,0,0,0,0,0
1906,8476,都市邪主,洛雷,0,0,0,0,0
1907,8477,黑山老妖,梦入神机,4,0,0,0,0
1908,8478,佛本是道,梦入神机,10,3,0,0,0
1909,8479,虚空凝剑行,水平面,0,0,0,0,0
1910,8480,重生之仙临天下,莫竺轩,0,0,0,0,0
1911,8481,鸿蒙炼神道,缘星空,0,0,0,0,0
1912,8482,剑惊九天,木弓长点,0,0,0,0,0
1913,8483,不周记,树下野狐,1,0,0,0,0
1914,8484,风云叱咤,封溪洛轩,0,0,0,0,0
1915,8485,无量真仙,EK巧克力,1,0,0,0,0
1916,8486,仙楚,树下野狐,0,0,0,0,1
1917,8487,神的诅咒,飞之鸟,1,0,0,0,0
1918,8488,大唐仙魔传,唐三葬,1,0,0,0,0
1919,8489,升邪,豆子惹的祸,10,0,1,0,0
1920,8490,随身仙府,九阳仙尊,0,0,0,0,0
1921,8491,从蛮荒走出的强者,小无相公,0,0,0,0,0
1922,8492,混乱洪荒,贫道潜水,0,0,0,1,0
1923,8493,仙徊,笛沃,0,0,0,0,0
1924,8494,七界传说前传,心梦无痕,0,0,0,0,0
1925,8495,天鹏纵横,流浪的蛤蟆,0,0,0,0,1
1926,8496,莽荒纪,我吃西红柿,8,0,0,0,1
1927,8497,修仙之任务系统,龙骨粥,0,0,0,0,0
1928,8498,证魂道,典玄,0,0,0,0,0
1929,8499,仙之侠盗,不想当菜鸟,0,0,0,0,0
1930,8500,灵骨,魏子,0,0,0,0,0
1931,8501,仙机传承,展谦昂,0,0,0,0,0
1932,8502,帝尊,宅猪,8,0,0,0,3
1933,8503,龙起洪荒,沧海之心,0,0,1,0,0
1934,8504,步步仙机,偷吃奶粉,0,0,0,0,0
1935,8505,风云逍遥仙,任西风,0,0,0,0,0
1936,8506,无仙,曳光,2,1,0,0,0
1937,8507,从神迹走出的强者(逆天仙尊),杜灿,1,0,0,0,0
1938,8508,小小凡人修仙传,至尊小宝,1,0,0,1,0
1939,8509,鸿蒙玄修,仗剑修真,0,0,0,0,0
1940,8510,百炼成仙,幻雨,6,2,0,0,1
1941,8511,血脉录,月中阴,0,0,0,0,1
1942,8512,逍遥游,错过的故事,0,0,0,0,0
1943,8513,道行仙缘,凤兮凡鸟,0,0,0,0,0
1944,8514,仙鼎,莫默,0,0,0,0,0
1945,8515,仙道厚黑录,雪峰,0,0,0,0,1
1946,8516,蛮荒记,树下野狐,2,0,0,0,1
1947,8517,搜神记,树下野狐,3,0,0,0,0
1948,8518,邪道鬼尊,追梦人Love平,0,0,0,0,1
1949,8519,修神路之九天龙腾,流星的天空,0,0,0,0,0
1950,8520,无上真仙,铁血丹心,0,0,0,0,0
1951,8521,焚天绝神,魂圣,1,0,0,0,0
1952,8522,大胤仙朝,第九天命,0,0,0,0,1
1953,8523,从前有座灵剑山,国王陛下,32,1,1,1,1
1954,8524,仙王,寂寞读南华,0,1,0,0,0
1955,8525,三界血歌,血红,1,0,0,0,0
1956,8526,归仙拾道,先痴后觉,0,0,0,0,0
1957,8527,穷人修仙传,影·魔,0,0,0,0,0
1958,8528,最仙遊,虾写,0,0,0,0,0
1959,8529,转世尊者,杨家少郎,0,0,0,0,0
1960,8530,至尊逍遥仙,花开的石头,0,0,0,0,0
1961,8531,气御千年,风御九秋,0,0,0,0,0
1962,8532,养妖记,君不见,0,0,0,0,1
1963,8533,仙界走私大鳄,石三,0,0,0,0,0
1964,8534,逍遥至尊神帝,老萧,0,0,0,0,0
1965,8535,欲成仙,石三,0,0,0,0,0
1966,8536,大豪门,不信天上掉馅饼,0,0,0,0,0
1967,8537,道果,战袍染血,0,0,0,0,0
1968,8538,凡人同人之超仙,续立,0,0,0,0,0
1969,8539,至尊神位,零度忧伤,0,0,0,0,0
1970,8540,仙魂法,七输,0,0,0,0,0
1971,8541,白骨道宫,亲吻指尖,1,0,0,0,0
1972,8542,箫神惊天,凌晨起床,0,0,0,0,0
1973,8543,魔仙传,龙飞,0,0,0,0,0
1974,8544,法宝修复专家,茫茫云海,0,0,0,0,0
1975,8545,仙遁,蛇吞鲸,0,0,0,0,0
1976,8546,最强系统,孤烟苍狼,1,0,0,0,0
1977,8547,霸天战尊,死灵守卫,0,0,0,0,0
1978,8548,控运,蛊真人,1,0,0,0,0
1979,8549,重生之玩转修仙界,深蓝的苹果,0,0,0,0,0
1980,8550,净域,九流写手,0,0,0,0,0
1981,8551,青云仙路,普祥真人,0,0,0,0,0
1982,8552,踏道之巅,灵犀一指,0,0,0,0,0
1983,8553,无上仙魔,骑猪南下,0,0,0,0,0
1984,8554,仙念,坏坏无极,0,0,0,0,0
1985,8555,超凡至圣,纵马昆仑,0,0,0,0,0
1986,8556,斩仙,任怨,1,1,0,0,0
1987,8557,仙葫,流浪的蛤蟆,3,0,0,0,0
1988,8558,锻仙,新兵扛老枪,2,0,0,0,0
1989,8559,与狐仙双修的日子,美女请自重,0,0,0,0,0
1990,8560,拔魔,冰临神下,4,0,0,0,0
1991,8561,我欲封天,耳根,6,0,1,0,0
1992,8562,山神,宝石猫,0,0,0,0,0
1993,8563,东京道士,明月子时,2,1,0,0,1
1994,8564,超级NPC系统,鬼算神,1,0,0,0,0
1995,8565,天才剑仙,枫吟紫辰,0,0,0,0,0
1996,8566,大千成道,风狂笑,0,0,0,0,0
1997,8567,瞒天成神,终场,1,0,0,0,0
1998,8568,天才相少,王大忽悠,0,0,0,0,0
1999,8569,魔天记,忘语,9,0,0,0,2
2000,8570,太浩,无极书虫,6,2,0,0,0
2001,8571,官仙道,鬼天爵,0,0,0,0,0
2002,8572,狂仙,陈风笑,4,0,0,0,0
2003,8573,剑仙风暴,青翼蝠王,0,0,0,0,0
2004,8574,游方道仙,六月观主,0,0,0,0,0
2005,8575,风起紫罗峡,荆柯守,1,1,0,0,0
2006,8576,仙尘,万衍,0,0,0,0,0
2007,8577,劫修传,真邪,1,0,0,0,0
2008,8578,大妖孙悟空,悲歌唐三藏,0,0,0,0,0
2009,8579,纯阳大道,纸生云烟,0,0,0,0,0
2010,8580,不朽剑神,雪满弓刀,2,0,0,0,1
2011,8581,真武荡魔传,土疙瘩的爱情,0,0,0,0,0
2012,8582,造化之门,鹅是老五,3,0,1,0,2
2013,8583,元仙,我在你身后,0,0,0,0,1
2014,8584,校园修仙,无言123,2,0,0,0,2
2015,8585,二十四小尸,老告,2,0,0,0,0
2016,8586,执掌仙国,胡麻,0,0,0,0,0
2017,8587,觅仙,何不语,3,0,0,0,0
2018,8588,剑动山河,开荒,1,0,0,0,0
2019,8589,丹武,寒香寂寞,0,0,0,0,0
2020,8590,仙寇,罗玛,0,0,0,0,0
2021,8591,太玄战记,风御九秋,0,1,0,0,0
2022,8592,仙门弃少,鸿蒙树,0,0,0,0,0
2023,8593,超级狂仙,老萧,0,0,0,0,0
2024,8594,神图纪,恒日,0,0,0,0,0
2025,8595,都市之逍遥剑仙,痴狂斋主,0,0,0,0,0
2026,8596,道种,徐缜,0,0,0,0,0
2027,8597,戮仙,萧鼎,0,0,0,0,0
2028,8598,大道真门,剑隐笔锋,0,0,0,0,0
2029,8599,万华仙道,小龙卷风,0,0,0,0,0
2030,8600,书剑仙,三七开,0,0,0,0,0
2031,8601,仙路春秋,高慕遥,3,0,0,0,0
2032,8602,大唐凌风传,纪轻昀,0,0,0,0,0
2033,8603,玄壶,鱼楽,0,0,0,0,0
2034,8604,魔狱,造化斋主,0,2,1,0,0
2035,8605,元鼎仙尊,醉浓,0,0,0,0,0
2036,8606,火中金莲,老衲不能吃素,0,0,0,0,2
2037,8607,玄门高手在都市,五志,1,0,0,0,1
2038,8608,萌娘西游记,三十二变,2,0,0,0,1
2039,8609,升仙,姑苏懒人,0,0,0,0,0
2040,8610,唯我剑尊,夏天空,1,0,0,0,0
2041,8611,六朝时空神仙传,雪满林中,2,0,0,0,0
2042,8612,超级剑修,圣炎冥火,0,0,0,0,0
2043,8613,玄衍神术,一介白衣,0,0,0,0,0
2044,8614,家里养个狐狸精,唐川,3,2,0,0,0
2045,8615,最后一个修真者,纸上飞雪,1,1,0,0,2
2046,8616,极品相师,萧瑟朗,0,0,0,0,0
2047,8617,万鬼之祖,孤独漂流,2,0,0,0,0
2048,8618,青帝,荆柯守,4,0,0,0,0
2049,8619,天神主宰,金玉,0,0,0,0,0
2050,8620,大泼猴,甲鱼不是龟,9,0,0,0,0
2051,8621,仙城之王,百里玺,2,0,0,0,0
2052,8622,九鼎神皇,池边人,1,0,0,0,0
2053,8623,大器宗,不问苍生问鬼神,1,0,0,0,0
2054,8624,仙城奶爸,盘古混沌,3,0,0,0,0
2055,8625,武墓,孤独漂流,2,0,0,0,1
2056,8626,修神外传,小段探花,8,1,0,0,1
2057,8627,仙路争锋,缘分0,7,0,0,0,0
2058,8628,欢喜禅法,九蚊虫,0,0,0,0,0
2059,8629,神环啸,商朝雨,0,0,0,0,0
2060,8630,重生逍遥道,黑弦,1,0,0,0,0
