,序列,书名,作者,仙草,粮草,干草,枯草,毒草
3181,8532,杀戮沸腾,纯洁滴小龙,69,3,5,3,21
3182,8533,泡妞低手,青狐妖,43,1,4,2,10
3183,8540,我的美女房东,会痛的石头,33,5,2,6,20
3184,8542,医圣记,董南乡,31,2,1,1,3
3185,8543,极品官途,随着风启航,39,6,1,2,12
3186,8549,武神之路,青石细语,49,5,4,5,18
3187,8550,我的二战不可能这么萌,月面,504,17,6,12,40
3188,8552,天才霸主(贴身医王),夜独醉,42,4,3,3,16
3189,8553,仙动,碧落黄泉,19,1,0,1,2
3190,8555,吾为主神,夏水长天,34,6,2,4,15
3191,8559,武道冰尊,士道,24,2,2,2,14
3192,8560,三国之席卷天下,君子毅,130,18,11,8,42
3193,8561,土豪系统,单纯宅男,40,6,4,6,37
3194,8562,死怖游戏,偷看书的懒猫,49,4,1,2,9
3195,8563,超级神警,六划先生,38,6,0,1,5
3196,8564,那些女孩那些年,月月猪见疯,22,1,2,1,22
3197,8570,地球新手村,大花你好吗,52,5,4,7,21
3198,8571,威战天下,白菜牛肉包子,24,3,4,2,18
3199,8572,神通盖世,布尘,20,5,7,0,8
3200,8573,极品百鬼图,醉笑金,15,3,3,1,5
3201,8575,非常秘书,洞房波败,65,8,7,3,12
3202,8578,晶壁国度,梦里成神,34,2,2,3,7
3203,8581,我的极品姐妹花(超级低手、美女的完美高手),坐墙等红杏,29,4,0,2,9
3204,8583,仙界第一商贩,帘光0,45,5,4,5,23
3205,8584,大唐绿帽王,少穿的内裤,106,10,4,6,39
3206,8586,非常村官,洞房不败,23,2,0,7,10
3207,8587,九天仙帝,八两七钱,21,1,1,1,7
3208,8588,武气凌天,葆星,31,1,2,1,21
3209,8589,革命神,像那风筝,26,2,1,2,5
3210,8591,全装战姬,月下小狐,54,7,0,3,11
3211,8593,超级虫洞,幻弦,50,9,3,4,15
3212,8594,玄女心经,玄风斗士,35,4,4,4,17
3213,8597,重生欧洲一小国,一骑绝尘去,29,5,0,1,15
3214,8598,玄女心经2,玄风斗士,36,3,2,2,15
3215,8599,焚天绝神,魂圣,36,4,1,9,28
3216,8601,冠军之光,林海听涛,128,7,3,9,10
3217,8604,半仙文明,试剑天涯,142,9,4,9,25
3218,8606,史上最强男教师,丸子无限,19,0,0,1,21
3219,8609,超人来袭,三十二变,124,7,9,6,17
3220,8612,异世丹狂,诸葛卧龙,32,3,3,1,19
3221,8616,魔装,撞破南墙,83,12,4,4,14
3222,8617,魔魂仙尊,把酒凭栏,23,6,5,3,15
3223,8620,警入奇途,桃花老张,15,2,2,0,11
3224,8622,逆天武神,恶狼闯说,22,2,5,4,6
3225,8623,九天神帝,傲天无痕,56,10,5,8,14
3226,8624,国足救世主,那年那兔,27,0,1,1,20
3227,8625,重生之焚尽八荒,一目尽天涯,102,13,3,2,32
3228,8626,武极天下,蚕茧里的牛,511,32,21,23,48
3229,8629,尊者霸天,峻南先森,13,2,1,2,4
3230,8631,都市超能高手,葫芦头,19,2,0,2,13
3231,8633,仙医妙手,周郎羡,23,3,2,1,8
3232,8636,贵族农民,猷莫,60,7,1,8,21
3233,8642,神书,薪意,58,7,1,4,12
3234,8645,我当师太的那些年,金子就是钞票,19,1,1,0,4
3235,8647,九界神帝,肥勒,20,1,1,1,12
3236,8648,重生爆利电子业,编织成的梦,61,6,3,3,22
3237,8649,魔仙传,龙飞,21,3,0,4,16
3238,8653,道印,贪睡的龙,89,6,5,6,21
3239,8654,类神,沁纸花青,109,8,0,2,6
3240,8656,无敌柴刀,梦别绪,35,5,5,6,25
3241,8659,鉴宝人生,吃仙丹,54,4,3,8,6
3242,8663,不败战神,方想,304,14,11,17,33
3243,8664,灵鼎,心碎梦思迁,91,4,6,10,46
3244,8669,通天仙道,半只小狼,27,4,1,2,10
3245,8672,剑纵花都,读夜,21,1,2,3,14
3246,8673,迷失在地球的外星综合舰,冷雪冰川,54,10,3,2,14
3247,8674,巫道杀神,高坡,35,4,4,6,14
3248,8675,修仙高手在校园,魅男,55,8,3,3,20
3249,8676,图腾大陆(兽血沸腾2),静官,108,12,5,10,49
3250,8677,魔幻版主神成长日志,迷茫的蛇,51,5,3,2,8
3251,8678,都市娱乐皇,卡肥猫,23,3,4,1,8
3252,8681,我的房客是鬼物,偃师之怒,20,2,0,2,3
3253,8684,傲剑天穹,小刀锋利,77,5,10,2,12
3254,8685,无限之血统,浅悠凉,185,24,18,17,98
3255,8687,最强文圣,天火散人,38,6,2,6,40
3256,8688,箫神惊天,凌晨起床,11,3,0,1,11
3257,8689,养了个女神大人,我是红薯,45,2,5,2,23
3258,8690,深渊魔神,似雪A流年,106,11,6,5,15
3259,8691,六界哀歌,小飞鹅,31,9,3,1,31
3260,8692,末世求生进化路,OP夜未央,24,3,4,3,14
3261,8693,武侠系统狩末世,补丁1号,114,13,14,11,33
3262,8694,仙魂法,七输,13,2,1,1,10
3263,8695,妖道至尊,我本纯洁,70,15,6,11,31
3264,8696,大阴阳真经,独悠,31,6,2,3,17
3265,8697,鬼马喜剧之王,纪墨白,30,1,3,1,24
3266,8698,至尊神位,零度忧伤,60,9,5,4,24
3267,8699,最强修真屌丝,痞子易,30,1,3,4,14
3268,8700,肆虐韩娱,姬叉,1172,29,18,19,61
3269,8701,夜明,不老的考拉,60,4,4,1,10
3270,8703,大小姐的近身神医,禹少少,27,0,1,3,7
3271,8704,天巫,九哼,80,5,3,10,24
3272,8705,绝品天医,叶天南,57,5,3,6,7
3273,8706,重生2003,木子心,70,15,7,4,49
3274,8707,奥古斯都之路,幸运的苏拉,113,10,9,6,25
3275,8708,我和学姐的清纯时光,闪更半夜,32,0,2,3,3
3276,8710,末世沉沦,隐于深秋,36,7,1,2,6
3277,8711,美女的超级保镖,日月星辰,51,6,3,2,18
3278,8712,重生动漫之父,生活盖浇,177,13,10,3,22
3279,8713,斗神在世,玄子印,15,4,2,3,8
3280,8714,无限进化,咬狗,183,16,19,12,39
3281,8715,行脚商人的奇闻异录,暗修兰,56,6,6,3,9
3282,8717,超能大宗师(花都异能王),嚣张农民,82,13,3,3,25
3283,8718,神医毒圣在都市,在路上的驴友,18,1,2,5,5
3284,8719,只为晨曦,不要叫我孙子,14,1,0,1,7
3285,8721,大宋时代周刊,戴小楼,70,2,4,4,23
3286,8722,神医天下(桃运狂医、奇术色医),水里游鱼,94,4,7,9,33
3287,8728,黑色纪元,黑天魔神,184,12,10,16,60
3288,8729,肆意飞扬的麻辣青春,牛肉米粉,19,3,4,1,5
3289,8730,九转轮回,v谜v,20,2,2,2,11
3290,8731,不可思议的圣剑,姐姐的新娘,91,9,5,4,29
3291,8732,华夏僵尸,华夏僵尸,35,5,2,3,8
3292,8733,那年那岁那轻狂,情义叁哥,15,0,0,2,8
3293,8734,领主纪事,紫渊,85,20,6,8,26
3294,8735,明星医师,小宇柔,44,2,4,1,21
3295,8736,都市星辰变,绯钺,16,1,1,2,11
3296,8737,绝品花香,燕燕双开,20,2,1,1,8
3297,8741,龙蛇再起之国术无敌,海上之梅,30,3,1,3,10
3298,8742,天皇巨星养成系统,厄夜怪客,157,8,4,6,17
3299,8743,姐控的加速世界,村长万岁,131,8,4,10,23
3300,8744,代理舰长的幸福生活,八爪夺心魔,50,7,3,5,13
3301,8748,我欲踏天,米俢,18,2,2,0,10
3302,8749,华夏守护神,一语成道,26,5,2,1,13
3303,8750,逆血战神,清风,16,2,3,2,8
3304,8751,红色警戒之民国,华丽的虚伪,90,14,6,9,27
3305,8752,博德大世界,海拉斯特黑袍,181,12,12,9,23
3306,8753,秘术之天下无双,语夜听澜,24,7,3,1,2
3307,8754,刀塔死亡学院,奥丁信使,82,4,4,2,15
3308,8755,超神猎人,不是浮云,105,9,6,6,28
3309,8756,都市梦探,过么,17,2,2,3,12
3310,8757,欲望腾飞,破军刀,52,4,5,3,17
3311,8759,云川记,安慕年,19,0,2,0,3
3312,8761,秘术·破局,语夜听澜,19,3,3,3,12
3313,8762,凡人同人之超仙,续立,53,4,2,9,19
3314,8764,超级制造原能,喜乐不语,18,1,11,3,13
3315,8765,我的女友是仙子,先飞看刀,147,9,5,7,19
3316,8766,荒唐仙医,云流雨,32,3,2,3,10
3317,8768,帝御魔刀,梦乂殇,14,1,1,1,3
3318,8769,天才纨绔,陌上猪猪,65,5,3,4,20
3319,8771,大小姐惹不起,泄老板,18,2,1,4,9
3320,8772,勇者之师,盘古混沌,66,6,1,2,12
3321,8773,道果,战袍染血,284,25,16,12,34
3322,8774,都市至尊神医,流云飞,28,3,1,3,11
3323,8775,圈养全人类,盘古混沌,150,6,9,6,16
3324,8776,剑道邪尊,残剑,69,6,6,9,15
3325,8779,极品修理工,巴渝一粟,25,0,2,0,8
3326,8780,潜规则之皇,牛毛,94,9,11,6,48
3327,8784,绝品弃少,日落孤城,24,5,0,1,10
3328,8786,全能芯片,骑牛上街,33,3,3,2,25
3329,8787,数据三国,三卷天书,30,12,6,3,24
3330,8788,断水离愁,东方不要,26,0,0,2,33
3331,8789,逆天网游行,雨天不打伞,43,3,2,6,139
3332,8790,黑拳医生,九月阳光,29,2,3,4,6
3333,8791,穿梭时空的商人,上善若无水,85,11,7,5,28
3334,8792,肉食者聂让,石三,28,2,4,9,5
3335,8793,殡葬传说,雪冷凝霜,19,1,2,1,5
3336,8794,逆歌,骑蚂蚁狂飚,31,1,0,4,16
3337,8795,绝色美女的护花神医,挚妩,17,3,1,4,9
3338,8796,抗日之兵魂传说,丑牛1985,145,6,4,5,54
3339,8799,金玉瞳,喜欢雨中行,38,5,4,4,7
3340,8800,九品奇才,八剑,19,2,5,2,6
3341,8801,至尊小厨神,木小榆,43,4,4,5,46
3342,8802,武逆神荒,情义相许,18,2,2,1,8
3343,8803,战天神皇,独孤小杜,30,1,1,2,11
3344,8804,大豪门,不信天上掉馅饼,98,16,2,6,20
3345,8805,无限归来之悠闲人生,终级BOSS飞,50,6,5,6,17
3346,8806,欲成仙,石三,49,4,2,3,4
3347,8808,将血,河边草,231,8,3,5,19
3348,8809,都市里的魔导师,纯洁的了了,21,6,4,3,6
3349,8811,都市圣骑录,萧舒,102,8,5,3,15
3350,8812,饲神,石三,25,5,1,1,12
3351,8813,每日抽奖系统,十三月四百天,21,2,2,2,44
3352,8814,大玄武,青山失魂,27,3,5,4,13
3353,8815,魔瞳修罗,枯玄,18,1,2,1,10
3354,8816,逍遥至尊神帝,老萧,40,4,4,3,11
3355,8817,弄潮,瑞根,275,8,9,20,15
3356,8818,变身武娘,盘古混沌,73,6,4,3,46
3357,8819,绿茵教父,陈爱庭,61,4,2,4,9
3358,8820,万族王座,鸿蒙树,28,4,2,1,24
3359,8821,仙界走私大鳄,石三,64,8,5,3,14
3360,8823,剃头匠,湘西鬼王,39,2,1,1,11
3361,8824,复秦,一笑一枯荣,31,4,5,2,6
3362,8825,都市虫皇,梦狂风,76,7,5,4,14
3363,8826,赝医,望平安,42,4,1,2,7
3364,8827,上位,一三五七九,46,7,7,3,19
3365,8831,日曜转生,章渝,93,10,3,2,15
3366,8832,请回答二零一四,回锅豆腐,46,11,5,3,40
3367,8833,超级学生,梧桐,22,4,5,4,17
3368,8835,重生之歌神,革神,42,8,19,9,61
3369,8836,甲武圣徒,石三,29,4,2,2,5
3370,8837,超级侠医,雨禅,26,4,0,8,6
3371,8838,剑极天下,尸口巾,51,3,8,4,10
3372,8839,重装突击,金属裂纹,177,15,1,8,20
3373,8840,方士的炼金攻略,石三,42,5,2,4,8
3374,8841,终极逆袭,京腔调,13,3,2,3,47
3375,8843,武逆九天,江湖再见,38,3,8,3,8
3376,8845,吾当道,耗这口,33,7,2,5,9
3377,8846,智能工业帝国,葫芦村人,95,12,2,5,18
3378,8847,绝世神皇,不信邪,56,5,5,1,14
3379,8848,传奇经纪人,巨西城,44,2,2,1,8
3380,8849,神道符召,雪满林中,55,5,5,5,5
3381,8850,上古圣猿在西游,天堂在左我向右,25,4,1,3,30
3382,8852,天才相师在花都,梦若桃花,15,0,4,1,7
3383,8853,龙起南洋,流泪的鱼wyj,103,12,8,5,22
3384,8855,龙脉猎人,超侧卫,32,11,3,4,9
3385,8858,机器人修真传奇,大笑,26,6,2,4,33
3386,8861,无限欲望之门,剑扼虚空,67,8,7,8,20
3387,8864,傲世武皇,曾经拥有的方向感,27,4,3,2,9
3388,8866,护花神医在都市,雪糕,13,2,2,1,16
3389,8868,我把美女当赌注,东方黄龙,18,3,2,2,31
3390,8871,韩娱之梦,静候轮回,43,0,7,3,34
3391,8872,隋末我为王,吴老狼,87,4,8,3,16
3392,8874,魔种起源,石三,23,2,3,0,12
3393,8877,重生之黑暗牧师,断仙魔道,29,7,4,5,8
3394,8878,武帝,高楼大厦,47,6,0,2,10
3395,8880,网游之野蛮之王,懒猪雷,31,4,3,8,9
3396,8882,低调术士,短刀,104,5,3,2,11
3397,8885,未来高手在现代,西门鸡腿,19,3,1,5,8
3398,8888,重生之商界霸主,纸花船,34,6,4,4,11
3399,8890,雷血战神,三千道,16,1,1,2,10
3400,8893,拜师八戒,大梦泣,41,2,1,2,9
3401,8894,第一魔法师,夜·水寒,36,5,1,4,15
3402,8897,网游之仙木参天,第六天音,32,1,2,1,11
3403,8898,我的冰冷大小姐,大大洋洋,41,5,6,8,133
3404,8899,大宋的智慧,孑与2,511,30,15,31,74
3405,8900,最强小农民,平山子,19,1,1,2,36
3406,8901,校园全能高手,安山狐狸,162,10,9,15,38
3407,8902,探灵笔录,君不贱,40,3,6,1,3
3408,8906,锻仙,新兵扛老枪,125,16,4,10,15
3409,8907,龙印血魂,疯儿,14,1,1,3,16
3410,8909,小区来了个极品女业主,半梦树,20,0,3,5,2
3411,8913,九阳剑圣,沉默的糕点,107,9,11,8,71
3412,8915,金牌小书童,汰笑洒,58,5,5,3,39
3413,8916,仙葫,流浪的蛤蟆,453,19,7,13,24
3414,8918,绝剑谷,紫枫依旧,14,1,0,3,14
3415,8920,斩仙,任怨,160,17,13,15,54
3416,8922,屠神之路,炎哥,20,3,3,3,33
3417,8924,逐寇,沉墨的阿鱼,29,8,2,2,6
3418,8926,龙印战神(盖世战神),半步沧桑,167,7,5,5,10
3419,8927,道统传承系统,云潮,82,8,3,7,14
3420,8928,吞雷天尸,阳光的鱼,74,11,5,5,9
3421,8930,超凡至圣,纵马昆仑,20,3,1,1,4
3422,8931,大阴倌,流浪的法神,22,3,2,0,5
3423,8934,弑天剑仙,乘风御剑,81,10,10,10,12
3424,8935,我的霸道老婆,醉剑,19,1,3,4,13
3425,8936,洪荒绝世散修,吾心飞扬,30,5,1,3,9
3426,8937,末世刺客系统,糖醋于,83,6,10,5,20
3427,8938,异世盗皇,误道者,186,15,12,12,17
3428,8939,修仙之任务系统,龙骨粥,29,3,1,3,8
3429,8941,仙念,坏坏无极,29,2,3,4,11
3430,8944,龙战在野,黄易,94,6,4,4,13
3431,8946,半命抓鬼师,风中颗粒,22,2,4,1,1
3432,8948,终极教师,柳下挥,230,12,9,16,36
3433,8950,时空旅行者的探险队,黑猫不怕黑,67,4,5,3,9
3434,8952,猎鬼鲜师,流云,20,3,2,1,5
3435,8955,攀上漂亮女院长(我和美女院长),无相,54,5,1,6,12
3436,8956,神级反派,野山黑猪,434,28,20,30,102
3437,8958,幽冥鬼眼,菰城紫草,17,1,5,0,3
3438,8960,白骨传说,轩辕苍紫,19,2,0,2,2
3439,8961,风华绝代NPC,头上有个坑,32,3,4,2,14
3440,8963,都市之游戏化人生,键盘华尔兹,30,3,3,2,7
3441,8965,我的校花老婆,莫道不消魂,72,7,7,9,31
3442,8968,神级高手在都市,歪爽,66,4,5,7,80
3443,8969,逐艳人生,彬临城下,81,6,3,8,13
3444,8970,汉末皇叔,诸葛清风,44,2,3,4,15
3445,8971,十州风云志,知秋,166,9,10,2,12
3446,8973,重生之白猫王子,李白不白,25,3,4,2,14
3447,8974,我的美女俏老婆,漫雨,39,6,9,7,25
3448,8976,无上仙魔,骑猪南下,129,13,10,5,37
3449,8977,霸天雷神,萧潜,99,8,5,8,25
3450,8980,铸圣庭,邪影,201,8,7,8,32
3451,8981,武裂天地,初荒,27,4,1,0,11
3452,8983,重生之平行线,地黄丸,218,19,12,14,42
3453,8987,战神无敌,胜己,33,8,4,0,17
3454,8989,侠道行,造化斋主,36,5,0,3,7
3455,8993,地火明夷,燕垒生,63,2,4,4,6
3456,8994,医道生香,梁不凡,47,9,3,4,11
3457,8996,无限群芳谱,蛊真人,68,8,10,8,69
3458,8998,无限归来之超级警察,勿明,139,9,7,9,43
3459,9000,长生两千年,媚眉下,54,4,5,8,21
3460,9001,锦衣笑傲行,普祥真人,40,6,4,2,4
3461,9002,武侠世界大拯救,殊彦,133,25,12,13,63
3462,9005,生化危机之终期黑城,盘古混沌,117,2,4,4,10
3463,9007,冒牌大将军,胖大将军,32,3,2,1,14
3464,9010,踏道之巅,灵犀一指,14,5,2,0,16
3465,9012,兵人,高楼大厦,56,7,3,3,18
3466,9013,剑的旋律,蓝晶,101,16,6,2,12
3467,9016,主宰之王,快餐店,178,8,9,10,23
3468,9017,国策,闪烁,223,12,4,9,27
3469,9018,青云仙路,普祥真人,28,3,2,2,15
3470,9019,高手不凡,心在流浪,34,2,5,2,2
3471,9023,赫氏门徒,冷钻,294,16,11,16,65
3472,9027,重生潜入梦,第十个名字,173,9,9,9,24
3473,9029,极恶之龙,乱弹琴,63,4,7,3,17
3474,9031,太虚神皇,项往之,16,3,1,1,9
3475,9033,净域,九流写手,19,2,0,3,3
3476,9034,重返大隋,木子蓝色,31,2,1,3,10
3477,9035,最强弃少,沦陷的书生,37,7,6,5,55
3478,9037,辽东钉子户,青史尽成灰,69,7,0,5,16
3479,9040,七品封疆,普祥真人,42,2,1,7,10
3480,9041,最终智能,怕冷的火焰,58,8,2,3,13
3481,9042,青海迷藏,慕容关康,22,2,2,2,2
3482,9043,我的傲娇大小姐,大大洋洋,49,8,6,6,97
3483,9044,重生之玩转修仙界,深蓝的苹果,18,6,2,2,13
3484,9047,尸兄,路人飞,128,10,4,4,40
3485,9049,无敌黑枪,边城 浪子,120,6,8,10,12
3486,9050,超级淘宝,酒煮核弹头,22,2,2,3,14
3487,9053,男人往事不可追,帝吧神之手,17,2,0,2,14
3488,9054,孙悟空大闹异界,反王,25,0,2,1,38
3489,9055,文圣天下,子莫语,55,3,1,5,12
3490,9056,校花是猫妖,南海无双,27,4,3,3,27
3491,9057,控运,蛊真人,50,7,5,6,25
3492,9058,极品司机,水煮排骨,30,4,2,3,11
3493,9060,魏侯,三七开,35,2,4,1,13
3494,9061,符神,昏水墨鱼,16,2,1,2,4
3495,9065,嗜血神皇,痞子易,18,1,1,1,13
3496,9067,我追了十年的女神终于嫁给我了,飞天的龙蛋,15,2,3,1,73
3497,9072,霸剑独尊,鬼舞沙,20,1,2,2,10
3498,9077,霸天战尊,死灵守卫,13,1,0,1,16
3499,9081,猎击三国,寇十五郎,29,2,6,2,25
3500,9082,大清之祸害,木允锋,194,10,9,5,35
3501,9083,龙枪斗神,末羽,30,4,2,3,8
3502,9085,血神笑,血水神影,18,1,3,1,12
3503,9087,崛起于武侠世界,白云剑客,39,12,7,6,13
3504,9088,大奸雄,磕蹦,33,3,2,2,16
3505,9090,星空混沌,午后淡茶,17,5,3,2,14
3506,9093,黄河古事,龙飞有妖气,33,1,1,2,2
3507,9095,黄泉阴镖,夏南柳(流浪的法神本尊),27,1,4,1,3
3508,9096,有妖气,挑灯夜奔,34,6,2,2,5
3509,9098,异世超神,楞三哥的哥哥,20,1,1,3,4
3510,9099,九焰至尊,爱吃白菜,82,12,5,8,19
3511,9100,极品兵王,权心权意,13,2,1,6,15
3512,9102,网游之万人之上,妖邪有泪,47,5,4,4,24
3513,9104,绝世仙君,郭怒,16,3,1,3,12
3514,9106,三国之特工皇帝,讳岩,66,4,7,4,50
3515,9108,最强系统,孤烟苍狼,35,3,8,6,51
3516,9109,雄霸神荒,刀落,104,11,8,11,53
3517,9111,天才宝鉴,潜龙勿用,30,2,2,1,11
3518,9113,无上圣王,不吃西瓜皮,16,4,2,3,70
3519,9115,狐杀,芥子须弥三虎,18,2,4,1,3
3520,9116,网游之剑仙混迹美女工作室,火神,37,0,3,8,39
3521,9119,武圣,恋青衣,26,6,4,3,5
3522,9121,我的师父是棺材,西西弗斯,20,1,1,1,11
3523,9123,我曾混过的岁月,无良80,11,1,2,5,4
3524,9125,三眼艳情咒,骷髅精灵,55,10,3,2,7
3525,9127,天龙之段誉,苍山负雪2009,60,7,6,10,99
3526,9128,活人禁忌,盗门九当家,99,2,4,10,13
3527,9129,异世瓦罗兰,失落的长夜,24,3,6,2,10
3528,9131,鬼城诡事,极叶,19,0,1,1,1
3529,9133,花都强少,鹏成万里,16,3,1,0,21
3530,9135,傲世皇庭,帝绝心,15,2,2,2,9
3531,9137,我和女鬼有个约会,道士,21,3,1,1,6
3532,9139,七界剑皇,邵小白,16,1,0,1,15
3533,9144,魔尊仙皇,海陈,32,4,1,1,8
3534,9146,大唐天子,殷扬,32,2,2,0,7
3535,9148,现代阴阳师,村长大人,25,0,0,1,8
3536,9150,紫气浩然,仙人,13,1,4,1,6
3537,9151,万界天王,罗森,46,5,2,0,22
3538,9158,万界杀神,月夜幽影,15,4,2,2,7
3539,9161,黑色法则,我是老九,31,1,0,2,2
3540,9163,九转不灭,大荒散人,27,2,2,3,7
3541,9165,无敌储物戒,明日复明日,85,8,5,9,22
3542,9167,漫威世界新万磁王,座上人,90,10,6,6,35
3543,9170,无上武神,陆长弓,14,0,3,3,15
3544,9171,弈战狂神,暮看云,21,2,2,3,27
3545,9172,天下珍玩,九年尘,62,10,6,10,14
3546,9175,三国之太极演义,蓬莱小哥,17,0,4,0,6
3547,9177,灭世大磨,大道之上,67,7,5,7,50
3548,9178,天崩泪流,飘无踪,21,1,3,2,14
3549,9180,极品富二代,老施,69,5,5,10,112
3550,9181,大唐酒徒,格鱼,56,6,2,9,14
3551,9182,九鼎神皇,池边人,82,11,13,6,76
3552,9183,天才鬼医,七喜,40,4,5,4,10
3553,9184,人不轻狂枉少年,张少年,13,0,0,1,9
3554,9193,我在地狱等你,木人高秋,36,2,3,1,5
3555,9195,重生之终极进化,别叫我饭桶,28,3,0,1,35
3556,9198,大秦帝师,殷扬,44,2,0,0,5
3557,9201,穿越者事务所,路过的穿越者,197,29,10,15,29
3558,9203,彪汉,平凡心,17,1,1,0,3
3559,9205,死亡招待所,墨客007,16,2,2,0,9
3560,9208,汉末战骑狂潮,度方,30,3,2,6,12
3561,9211,源动星辰,天穹小猫01,22,7,3,3,11
3562,9212,大宋风华,圣者晨雷,93,12,9,6,19
3563,9213,异界之傲神九决,九大仙,25,4,2,6,43
3564,9214,带着妹妹去抓鬼,道士,22,1,1,3,9
3565,9216,撼天,一叶青天,29,6,5,7,11
3566,9218,都市纵横之草根天王,远尘,30,3,1,1,5
3567,9222,入殓师灵异录,婆娑弥勒,20,0,1,4,5
3568,9224,普天之下,肖申克117,52,3,3,2,17
3569,9226,绝品神医(极品大高手),李闲鱼,46,3,3,2,6
3570,9227,古庙禁地,湘西鬼王,35,3,4,3,1
3571,9229,仙遁,蛇吞鲸,58,4,3,12,18
3572,9231,新妖怪志,花布,18,2,2,2,7
3573,9233,三国之吕布天下,妖惑天下,36,2,2,3,27
3574,9239,漂流教室,浙三爷,51,4,2,5,8
3575,9240,修罗天尊,始于梦,68,6,7,7,33
3576,9241,钢铁雄心之舰男穿越记,半只青蛙,154,7,6,9,60
3577,9244,太平血,不开心的橘子,23,0,9,2,34
3578,9246,死亡列车,东殇卮,111,10,2,6,21
3579,9248,重生迷梦,薛定谔的猫,31,11,3,3,18
3580,9250,招鬼,帝十三,26,0,0,3,2
3581,9253,剑仙风暴,青翼蝠王,13,2,3,2,20
3582,9256,九转狂神,洛雷,16,2,2,0,15
3583,9258,谋杀法则,黑眼圈,41,7,0,6,4
3584,9260,皇极天尊,海陈,20,2,1,1,6
3585,9262,网游之王者无敌,孤雨随风,37,4,3,7,44
3586,9263,全球论剑,网络黑侠,252,7,2,12,24
3587,9264,战国风云之韩国再起,蚂蚱不吃鱼,31,7,3,2,14
3588,9266,纵横三国的铁血骑兵,我的伤心谁做主,37,3,8,4,23
3589,9268,无限杀路,踏雪真人,43,5,4,5,7
3590,9270,足球修改器,乱世狂刀,97,6,4,3,25
3591,9272,纳妾记,沐轶,203,11,6,12,24
3592,9273,大道主,飘荡的云,180,11,11,15,77
3593,9274,是神,鱼的天空,166,11,6,3,39
3594,9276,龙魂大帝,赵麒麟,18,3,2,2,5
3595,9278,近战兵王,品花人,10,0,1,1,15
3596,9280,血龙骄雄,读书之人,143,11,4,11,40
3597,9284,迷途之战,撞破南墙,28,6,4,6,6
3598,9287,战天魔神,相鸿鸣,54,11,8,8,38
3599,9288,烈明,睿士,34,5,2,2,12
3600,9289,人族训练场,妖仙公子,160,12,19,20,183
3601,9290,我是全民女神,残秋当惜,59,17,4,7,19
3602,9291,穿越火线之AK传奇,纳兰初,30,3,2,1,68
3603,9292,我死以后的故事,银瞳的狐狸,18,1,0,0,7
3604,9294,神级仙界系统,柳三刀,71,13,5,8,55
3605,9296,道破天穹,夏日蝉鸣,25,7,3,3,26
3606,9297,至尊邪皇,虾米XL,49,3,5,3,6
3607,9298,帝国狂澜,撞破南墙,40,9,3,4,8
3608,9300,极品仙医在都市,天子,41,10,1,4,23
3609,9302,无上神道,枫落忆痕,27,3,3,1,7
3610,9304,北洋枭雄,雨天下雨,51,5,2,4,11
3611,9308,逍遥渔夫,醛石,106,9,4,3,6
3612,9309,男人不低头,句号,27,1,2,5,82
3613,9310,行走阴阳,萧何,34,4,5,5,16
3614,9311,系统之校长来了,修身,71,3,5,5,14
3615,9312,完美剑神,梦月升,19,3,3,2,7
3616,9314,铁血山河,wxiaoling584520,25,4,5,5,42
3617,9316,天逆玄典,热乎冰棍儿,29,3,3,2,16
3618,9318,末世虫潮,道三生,132,18,11,13,68
3619,9321,我的董事长老婆,黑夜de白羊,70,4,5,12,33
3620,9323,英雄联盟之王者,帅到掉渣,26,1,7,3,30
3621,9325,招魂,烛阳烛阳,20,4,1,1,0
3622,9327,恶霸,知白,24,3,5,1,14
3623,9329,狂仙,陈风笑,101,8,5,5,24
3624,9330,绝世轮回,龙骑,18,5,1,2,7
3625,9332,不朽星空,废稿三千,71,9,13,9,71
3626,9336,民调局异闻录后传,耳东水寿,128,8,4,14,16
3627,9337,逆命,虾写,100,4,0,10,14
3628,9338,官仙道,鬼天爵,13,3,4,1,21
3629,9339,茅山术之捉鬼人,夜雨夜语,86,14,6,10,18
3630,9340,群英三国,沉渊之龙,32,5,2,3,27
3631,9342,最强传承,擅长炒鸭蛋,42,3,4,5,20
3632,9343,太浩,无极书虫,417,45,18,19,39
3633,9346,天才布衣,一起成功,77,13,5,8,31
3634,9347,战魂神尊,陨落星辰,30,3,4,3,8
3635,9349,悬案组,独孤求剩,47,1,5,2,11
3636,9351,龙血战神,风青阳,178,29,9,9,52
3637,9353,一品保镖,花家大少,12,0,2,2,16
3638,9356,兵者为王,七品,52,4,2,3,20
3639,9358,我的盗墓生涯,道门老九,62,12,6,4,25
3640,9360,大豪杰,贱宗首席弟子,27,2,11,2,30
3641,9362,大道独行,雾外江山,280,24,24,14,44
3642,9364,极武弑神,圣者晨雷,16,1,3,2,14
3643,9369,死亡名单,饕餮居士,311,12,14,11,41
3644,9371,信仰封神,水之大帝,62,9,11,8,41
3645,9373,流云剑,苕面窝,33,2,3,7,15
3646,9375,灵域,逆苍天,400,27,18,11,76
3647,9377,武神风暴,实验小白鼠,201,26,15,9,38
3648,9381,混沌武神,萧禹,44,6,9,3,46
3649,9382,死亡回忆,黑眼圈,19,0,5,1,8
3650,9384,魔天记,忘语,2965,72,67,63,240
