,序列,书名,作者,仙草,粮草,干草,枯草,毒草
2865,7329,末日之城,十阶浮屠,231,17,15,17,45
2866,7335,魔变,青冥,21,3,3,5,5
2867,7344,至尊邪天,恋风,31,3,6,2,24
2868,7351,功高权重(少年高官),老井古柳,50,10,7,4,20
2869,7356,附魔大师,晚间八点档,16,5,2,2,6
2870,7364,星际大土匪,傻小四,21,4,3,1,6
2871,7367,我的26岁女房客,超级大坦克科比,250,9,8,4,38
2872,7372,网游之无限秒杀,辣椒雪碧,70,8,10,9,77
2873,7383,鸿蒙玄修,仗剑修真,23,5,2,5,22
2874,7385,魔道至尊,灵枢01,18,8,1,1,21
2875,7390,小小凡人修仙传,至尊小宝,17,2,3,5,70
2876,7396,超级护花保镖(全能保镖),笑笑星儿,20,2,3,4,10
2877,7402,网游二战之亚洲风云,天空之承,13,1,1,0,20
2878,7406,聚魂棺,杯中月,12,1,1,3,10
2879,7409,君临神座,六六大顺,15,6,3,7,7
2880,7411,美女总裁的贴身保安,超级糊涂神,21,1,2,3,21
2881,7422,最强杀手系统,临海狸猫,116,6,6,6,20
2882,7426,星际大头兵,大梦依稀,47,4,0,0,10
2883,7436,我的盗墓人生,醉流年,19,2,3,0,0
2884,7438,球王养成器,皇上万万岁,37,2,7,2,25
2885,7442,帝国苍穹,天空之承,41,12,3,2,7
2886,7454,吞天决,铁马飞桥,48,8,5,3,16
2887,7456,紫阳,风御九秋,150,10,3,10,42
2888,7460,赝品,叼狼,18,5,1,2,11
2889,7471,纯情校医,陨落星辰,26,2,4,1,14
2890,7473,三国之袁家我做主,臊眉耷目,98,9,3,4,21
2891,7478,漫游二次元,随心随性随喜,67,9,3,4,84
2892,7494,养个女鬼当老婆,花刺1913,42,3,3,3,9
2893,7496,校园超级霸主,掠痕,21,7,1,4,33
2894,7500,重生之商海惊涛,文心虫,42,4,6,4,42
2895,7514,校园贴身高手(绝色诱惑),钟若风,51,7,4,12,28
2896,7516,时空掠夺者,夜南星,124,16,14,14,53
2897,7520,哈利的魔法世界,葉飄零,32,0,2,4,13
2898,7534,全能修炼系统,秋风揽月,56,6,8,6,48
2899,7536,我欲成魔之东北乔四,猪八公子,15,1,2,2,61
2900,7540,帝国雄心,天空之承,37,8,4,2,7
2901,7557,雷罚战尊,夜销魂,20,1,1,1,8
2902,7559,重生在三国,妖惑天下,186,13,15,14,55
2903,7562,你的尸体我的魂,梦里带刀,12,0,0,1,5
2904,7574,杀手巅峰,弹弓五米射天狼,15,0,0,0,37
2905,7578,重生之女神养成计划,维斯特帕列,80,8,2,4,19
2906,7582,地精传奇,ZENK,48,4,3,4,7
2907,7584,我意花丛,风圣大鹏,17,1,2,3,13
2908,7597,月球驾驶员,美味罗宋汤,24,2,4,5,6
2909,7599,绝世荒神,灵岩,15,2,2,2,10
2910,7608,都市护花强少,刘家小二哥,12,1,1,1,14
2911,7615,兽破苍穹,妖夜,71,5,9,11,24
2912,7619,兵贼,穿马甲的猪,20,4,1,1,6
2913,7631,农夫三拳,风流,16,1,1,1,23
2914,7633,从神迹走出的强者(逆天仙尊),杜灿,127,14,9,14,63
2915,7638,极品暧昧,子夜天明,16,2,2,3,9
2916,7652,盖世刀神,延林,17,3,2,3,14
2917,7656,从头再来,雅易安,12,3,0,0,17
2918,7659,械医,完颜小白,51,5,4,2,16
2919,7663,闻风拾水录,我性随风,18,1,2,1,2
2920,7673,晚宋,高月,39,2,0,2,18
2921,7675,龙潜都市(花都风水师),笑痴醉红尘,18,1,1,0,12
2922,7677,数据修炼系统,独翼客,86,8,4,5,32
2923,7680,饕餮娘子,道葭,37,0,1,0,5
2924,7682,修真高手在现代,紫气东来,11,0,1,1,28
2925,7688,僵尸医生,高楼大厦,93,3,6,8,7
2926,7692,古玩人生,可大可小,40,8,3,4,9
2927,7694,绝品高手在都市,江南六郎,13,1,3,1,10
2928,7696,寂火,何楚,27,6,2,3,11
2929,7702,外星合伙人,梦入红豆,22,4,2,5,13
2930,7706,绝对暴力,边城 浪子,59,4,9,6,30
2931,7718,火炼星空,猪小小,73,11,6,6,23
2932,7720,兴汉,魔力鸟,15,6,4,4,9
2933,7722,至尊掌控,封禅子,13,3,3,2,12
2934,7728,逝鸿传说,碎石,27,2,3,0,6
2935,7730,赤唐,九州流云,21,0,4,2,4
2936,7732,三国大骗子,十十,26,1,12,3,20
2937,7738,红色大导演,黑色的单车,55,14,7,8,19
2938,7746,寻罗秘事,山鸟山花主,10,1,2,2,4
2939,7750,大唐仙魔传,唐三葬,23,6,5,1,23
2940,7752,史上最强二道贩子,孓无我,63,3,2,2,9
2941,7754,尸村,异天子,12,1,2,2,6
2942,7756,武道天途,半块铜板,18,7,4,3,30
2943,7766,仙道(云苍仙道),泣鸣的狐狸,15,5,3,3,24
2944,7768,绝世寻宝传奇,楚江风雪,40,5,1,0,5
2945,7772,邪气丹药师,90后村长,19,5,3,3,22
2946,7780,灵媒纪事,金明子,12,0,1,1,2
2947,7781,天黑别出门,叶00童,16,1,2,5,5
2948,7787,可爱女生不可能在我身边,L同学,35,1,4,9,14
2949,7792,宠物小精灵之流清,冰火星精灵,96,5,5,3,25
2950,7800,三界超市,房产大亨,39,5,0,3,12
2951,7803,重生之超级战神,高手,35,8,8,7,48
2952,7805,最强护美,九殇,12,3,3,1,18
2953,7807,无仙,曳光,169,16,6,16,32
2954,7816,英雄联盟之谁与争锋,乱,496,25,26,20,61
2955,7820,风云逍遥仙,任西风,20,1,0,7,28
2956,7822,将盗墓进行到底,龙飞,21,1,4,5,9
2957,7824,美女公寓,明日复明日,38,2,3,2,32
2958,7832,重生最强农民,四高男人,41,5,3,3,13
2959,7836,逆乱青春伤不起,只爱金泰妍,24,5,4,5,14
2960,7838,医道特种兵,丹古先生,12,3,4,3,17
2961,7840,步步仙机,偷吃奶粉,15,2,3,1,20
2962,7850,龙起洪荒,沧海之心,115,9,7,8,31
2963,7854,无限之地球人的逆袭,干煸鱿鱼须,112,13,8,15,44
2964,7856,绝美桃运,刘阿八,17,0,2,1,9
2965,7858,养妖记,君不见,112,12,7,7,19
2966,7870,重生之政道风流,言者春晓,60,6,1,9,19
2967,7874,气御千年,风御九秋,94,5,3,3,15
2968,7877,花都九妃,九月阳光【断更】,34,2,2,4,15
2969,7882,死神推销员,黄金米,28,4,0,1,11
2970,7884,剑破仙惊,夜云端,46,7,2,3,7
2971,7888,盗墓笔记续9,邪灵一把刀,74,2,3,9,21
2972,7892,剑神重生,天雷猪,62,15,6,11,43
2973,7899,武破天穹,小佛祖,15,2,3,3,11
2974,7904,异界骷髅兵,思夕,58,6,4,5,15
2975,7912,我家的妖怪就是这么可爱,村长万岁,110,10,10,9,25
2976,7916,至尊逍遥仙,花开的石头,61,7,3,10,39
2977,7918,无双狂神,小贩子,11,2,1,0,13
2978,7925,公子风流,上山打老虎额,155,11,8,13,22
2979,7929,转世尊者,杨家少郎,11,2,2,2,19
2980,7932,道门后裔,胖涂涂,17,1,2,3,7
2981,7934,折腾岁月,郭蝈,17,3,1,1,6
2982,7937,法师奥义,月中阴,224,21,13,23,44
2983,7945,超级攻略之神,风动曲,53,8,3,5,19
2984,7951,逍遥散仙,浮华尽欢,18,1,2,1,16
2985,7953,网游之绝世无双,艾萝莉,72,7,3,2,32
2986,7964,我是你兄弟,沉默风月,8,1,2,2,9
2987,7966,掌控生命,费神,33,2,0,0,12
2988,7968,人皇,十步行,66,7,8,7,22
2989,7972,我的女友是丧尸,黑暗荔枝,585,33,12,14,59
2990,7977,红粉学院,南宫吟,16,0,2,1,8
2991,7985,超品公子,想见江南,121,4,5,6,22
2992,7987,已婚主妇爱上我(寂寞少妇的诱惑),欲望天堂,64,5,8,5,17
2993,7989,极品大太监,今晚又打老虎,61,10,6,5,28
2994,7993,问镜,减肥专家,579,33,32,31,54
2995,7999,重生之大枭雄,沧海煮成酒【断更】,216,3,5,3,25
2996,8003,大罗金仙异界销魂,二十四桥明月夜,90,5,5,5,32
2997,8005,捉鬼天师,淹留,22,1,3,3,2
2998,8007,打劫：绝色美女也劫色,绛青色,17,0,1,0,16
2999,8011,无限之黑暗势力崛起,流逝的霜降,131,12,14,12,27
3000,8013,失忆的盗墓贼,星若离辰,18,0,0,2,3
3001,8015,我的老公是鬼物,金子就是钞票,14,4,2,2,4
3002,8018,最仙遊,虾写,120,10,7,5,10
3003,8024,异世之蚩尤传人,风恋传说,20,1,2,1,14
3004,8026,异界至尊召唤师,红莲公爵,50,11,4,8,44
3005,8030,我的歌后女友,渡木桥,55,3,5,2,14
3006,8036,欲霸三国,龙虾烤全羊,18,2,5,1,8
3007,8038,数据侠客行,七尺居士,57,11,5,4,17
3008,8042,欲望学院,南宫吟,22,3,3,6,49
3009,8045,我家冰柜里有个女神,南左律佑,27,1,2,3,6
3010,8050,传道大千,猛虎道长,63,10,7,7,17
3011,8053,超级无敌召唤空间,我是小小泽,23,1,4,2,40
3012,8057,与女侠合租的日子,紫衣,18,2,4,1,2
3013,8059,穷人修仙传,影·魔,62,6,3,3,25
3014,8063,大明帝师,今晚又打老虎,46,6,2,2,16
3015,8065,S级保镖,多笑天,16,5,7,3,14
3016,8067,仙神劫,贪睡的龙,33,2,1,1,9
3017,8070,末日进化,泣鸣的狐狸,42,5,6,6,16
3018,8073,独尊星河,雨暮浮屠,63,6,5,4,14
3019,8075,阴阳鬼契,流浪的法神,14,1,1,1,7
3020,8083,78年我的捉妖经历,延北老九,24,6,2,2,4
3021,8085,超陆权强国,战列舰,47,7,3,2,13
3022,8088,无敌唤灵,苍天白鹤,85,13,2,3,23
3023,8093,土鳖领主,期度,62,7,11,11,52
3024,8094,天外寄生,迷路的鱼,145,15,10,10,15
3025,8098,鬼宗师,七麒,30,2,5,1,0
3026,8102,大明海寇,寒风拂剑,90,8,7,5,19
3027,8104,修仙大霸主,炎哥,15,2,1,1,7
3028,8110,北宋小厨师,南希北庆,148,2,3,3,33
3029,8114,超级古武系统,坚持的巨蟹,31,5,1,3,42
3030,8118,重生之盛世豪商,骑鹤,39,6,3,3,13
3031,8120,极品近身助理,极品宅男,14,3,1,3,8
3032,8127,无心法师,尼罗,76,3,4,2,12
3033,8130,极道特种兵,黑米小狼,30,3,3,3,12
3034,8132,十二天机密码,墨锋,14,1,1,2,5
3035,8142,狐狸精急急如律令,四不相,29,5,2,2,2
3036,8144,我的弟弟妹妹就是那么可爱,村长万岁,132,12,12,12,30
3037,8151,妖晶入手指南,金子就是钞票,16,1,1,1,8
3038,8154,重生之校园威龙,浪漫烟灰,25,0,0,5,50
3039,8156,大小姐的神级高手,月夜之狐,18,1,1,2,11
3040,8167,我开阴店的那些年,毛小光927,18,0,2,0,4
3041,8169,归仙拾道,先痴后觉,13,1,1,2,7
3042,8172,三界血歌,血红,190,18,18,15,35
3043,8175,鬼搭肩,年少气盛,19,2,0,4,4
3044,8183,我家有妹初长成,L同学,92,8,4,6,30
3045,8184,通天武神,三俗青年,32,3,3,3,8
3046,8186,篡隋,风华爵士,36,0,0,1,9
3047,8188,护花高手,寒香小丁,28,0,1,1,11
3048,8189,仙王,寂寞读南华,45,5,2,8,13
3049,8203,恐怖档案,三生石,17,2,0,2,3
3050,8205,阴阳邪医(阴阳艳医),一夜船梦,46,5,3,1,11
3051,8207,玄门医圣,笑论语,38,5,5,1,10
3052,8212,我的读者是女鬼,天玑小鹏,19,0,1,4,7
3053,8216,都市狩魔人,道门老九,26,3,2,5,3
3054,8217,阴阳师笔记,三两二钱,24,0,2,1,5
3055,8224,关东诡事,倾杯序,22,0,2,2,0
3056,8229,蜀山飞仙,九郎,37,5,4,4,16
3057,8232,都市猫忍,王程波01,29,2,2,1,12
3058,8235,大秦最风流,大肉猫,23,3,3,5,8
3059,8240,神纹道,发飙的蜗牛,85,6,4,3,17
3060,8242,我当道士的诡异一生,御马前行,23,1,3,1,2
3061,8245,超级电脑,疯狂冰咆哮,104,5,7,2,14
3062,8247,桃运鬼差,方尖塔,22,3,2,1,11
3063,8257,人皇经,空神,56,6,3,1,25
3064,8259,最强透视,子与鱼,20,1,1,1,18
3065,8261,超级系统,疯狂小强,33,1,0,4,13
3066,8271,妙手神医,星月天下,17,1,0,1,9
3067,8273,玄霸九天,亚舍罗,51,6,3,2,20
3068,8278,领主世界,深渊恶魔,46,6,7,8,16
3069,8281,琴神,飞天医生,28,1,2,2,7
3070,8283,神秘之旅,滚开,1064,47,35,40,110
3071,8285,七日为鬼,自来侯爷,19,1,0,0,2
3072,8290,阴阳道上的术士,灵椿八千,15,3,1,3,4
3073,8291,极具恐怖,弹指一笑间0,142,3,3,4,8
3074,8294,单身女上司(撩人女上司),其然,15,2,2,1,8
3075,8299,鬼探实录,梅萌叔,14,1,4,2,6
3076,8305,地球入侵,黑曜圣石,104,7,6,4,12
3077,8309,剑海情涛,云中岳,29,0,0,4,8
3078,8314,护花御医,极度深寒,18,1,1,3,6
3079,8320,三国之小兵传奇,流云,103,13,8,13,43
3080,8324,最强贴身保镖(姐妹花的贴身保镖),冷酷社会,29,0,1,6,5
3081,8325,主宰星河,海上之梅,20,5,1,0,10
3082,8326,都市神族,晓风落尘,13,1,1,4,18
3083,8330,探花道士,一蓑烟雨,18,1,5,0,7
3084,8335,六道沧溟诀,翦影,13,0,0,3,47
3085,8340,使徒的逆袭,铸光,38,3,5,1,13
3086,8344,从前有座灵剑山,国王陛下,902,44,22,37,76
3087,8346,活着，便是希望,唱歌的傻瓜,36,7,3,2,6
3088,8348,我的诡异女友,孙铭苑,17,0,5,1,4
3089,8351,中华控卫,六出祁山,30,6,0,2,10
3090,8357,心猎王权,银灰冰霜,184,9,13,16,40
3091,8358,我的鬼尸新娘,潜心梦徒,20,1,1,2,4
3092,8361,荒野妖踪,玉柒,25,4,1,1,5
3093,8362,我本少爷,情义叁哥,16,2,1,7,12
3094,8367,荒村神秘事件,晓七王子,12,0,0,4,4
3095,8372,我的刁蛮上司,可怜小猫,20,2,1,2,13
3096,8377,黑色武林,一言九顶,26,1,1,1,11
3097,8382,鬼案法医,异天子,26,0,2,6,1
3098,8383,三国异侠传,萧玉寒,15,4,5,0,22
3099,8387,大胤仙朝,第九天命,54,6,3,3,22
3100,8388,封天神印,孜然肉夹馍,16,2,1,2,14
3101,8393,大明风月,广渠门内,29,6,10,7,42
3102,8396,超级猛鬼分身,奥比椰,91,8,5,7,13
3103,8398,奇门术师,雪冷凝霜,18,2,0,3,4
3104,8400,红警之索马里,华丽的虚伪,135,8,9,6,46
3105,8403,留情刀俏美人,唯吾神音,18,2,1,2,10
3106,8410,末世御灵师,七冲,120,11,6,6,38
3107,8413,黑客,青幕山,297,18,12,27,57
3108,8414,我在公墓看大门,五十二区,16,1,3,1,3
3109,8415,明扬天下,何昊远,159,7,9,8,21
3110,8418,烽烟,绝世小刀,18,4,6,1,5
3111,8420,雷武裂天,紫薇疯爆,34,3,3,5,40
3112,8422,江湖传奇,戊戟,34,0,2,2,5
3113,8423,捡个女鬼当宠物,龙不相,24,0,4,2,5
3114,8424,宝鉴,打眼,229,14,7,18,33
3115,8426,长生秘录,炎哥,24,5,4,4,6
3116,8427,龙蛇再起之国术无敌,海上之梅,14,1,3,1,9
3117,8428,我做古行的诡异经历,弹指,21,5,3,1,1
3118,8429,金剑雕翎+岳小钗,卧龙生,48,5,1,8,8
3119,8431,我的明朝生涯,千斤顶,69,9,8,5,15
3120,8432,斗狗赌宝,乙己,15,4,3,6,5
3121,8433,一书封神,可笑书仙,37,5,2,5,12
3122,8434,王牌兵王在都市,财神爷,15,1,1,2,14
3123,8435,魔元万象,索拉卡,15,3,1,5,26
3124,8436,替死魂,古月垚,16,0,1,1,3
3125,8438,大唐狂士,高月,44,10,1,1,15
3126,8440,办公室风云,青鲤,28,2,0,1,13
3127,8442,一睡万年,翔炎,60,9,8,11,15
3128,8444,霸道神仙混人间(风流神仙混官场),炎哥,39,6,3,7,32
3129,8446,女总裁的非常保镖(我的漂亮女同事),风铃的翅膀11,37,3,2,4,8
3130,8447,埃提亚,上帝不在天堂,187,18,9,12,47
3131,8448,青蝠酒吧,孔雀高飞,36,1,1,2,0
3132,8449,超级护卫(纯情女上司),憨厚三子,26,1,3,1,9
3133,8450,绝品风水师(护花风水师),咫尺间,50,1,4,3,8
3134,8452,我的猛鬼新娘,井底捉蛙,20,1,4,2,3
3135,8453,无上真仙,铁血丹心,30,7,6,6,66
3136,8456,修神路之九天龙腾,流星的天空,35,1,3,1,2
3137,8457,人不风流枉少年之奸臣,半堕落的恶魔,50,3,3,5,15
3138,8458,武仙传,龙飞,25,2,3,2,8
3139,8460,时空环链,宛木,17,6,1,1,5
3140,8463,超级驸马,淡雅的墨水,46,6,8,10,27
3141,8464,天问乾坤,梦非亦,15,3,3,3,16
3142,8466,极品老婆,李兴禹,71,7,6,5,25
3143,8470,兼职房东,穿衣服的国宝,18,0,1,1,6
3144,8473,多情浪子痴情侠(天观双侠),郑丰,24,2,0,2,6
3145,8475,接阴婆,道门老九本尊,23,0,1,0,7
3146,8476,一代天骄,一起成功,108,4,5,8,35
3147,8479,破神灭佛,亡化尘,22,2,2,1,21
3148,8482,邪道鬼尊,追梦人Love平,68,7,1,1,16
3149,8484,末世魔神游戏,石闻,218,17,13,10,42
3150,8485,玩宝,冬雪晚晴,23,1,3,2,16
3151,8486,穿越世界的技术宅,otakumimi,96,13,5,6,15
3152,8487,重生之神级败家子,辰机唐红豆,260,20,11,11,52
3153,8488,有鬼很暧昧,流云,24,2,2,2,14
3154,8489,无声的王者,海南小蟋蟀,21,0,0,0,44
3155,8491,杨戬——人生长恨水长东,水明石,329,8,8,8,27
3156,8492,我的合租情人(绝品高手、全能高手在都市),坐墙等红杏,47,2,4,7,8
3157,8494,大宋佣兵,残杯浊酒,22,1,1,1,24
3158,8496,梦幻香江(调教香江),王梓钧,1552,39,32,27,62
3159,8497,官娶鬼女,卜汀,23,3,3,3,9
3160,8499,苗疆道事,南无袈裟理科佛,125,3,1,4,12
3161,8500,大贤者成长日记,暗黑芒果,77,10,5,5,20
3162,8502,枪焰,暮色曙光,29,3,1,3,14
3163,8504,三修奇仙,泛东流,25,2,2,2,21
3164,8506,混在三国当仙师,爱吃小糖人,35,3,5,1,18
3165,8508,最轮回,王袍,35,1,1,2,18
3166,8509,一人的无限恐怖,Seraphim,76,6,6,6,53
3167,8510,进击的大内密探,剑舞秀,192,13,6,5,12
3168,8512,最强仙医,缸里有米,48,4,4,1,16
3169,8513,法宝修复专家,茫茫云海,39,10,2,4,16
3170,8514,修真教授生活录,纵马昆仑,42,4,2,2,39
3171,8516,重生之第二帝国,幽泠秋月,37,6,3,0,13
3172,8517,都市全能系统,金鳞非凡物,148,8,18,10,60
3173,8518,香江一九八四,o成佛o,64,3,2,1,30
3174,8520,不死战神,潇潇凉公子,29,3,4,5,12
3175,8521,顶级民工,离月醉,22,4,2,4,25
3176,8522,重生之地产大亨,八爪章鱼,63,6,3,5,9
3177,8524,王大锤的大电影,陈坚强,23,2,1,3,33
3178,8525,炽耀,油炸鸡米花,27,3,3,2,17
3179,8529,吸术,独奏二胡,26,1,1,1,17
3180,8530,奥法重生,老骚,22,2,4,2,11
3181,8532,杀戮沸腾,纯洁滴小龙,75,3,5,3,22
3182,8533,泡妞低手,青狐妖,43,1,4,2,11
3183,8540,我的美女房东,会痛的石头,35,5,2,6,23
3184,8542,医圣记,董南乡,31,2,1,2,3
3185,8543,极品官途,随着风启航,40,6,1,2,13
3186,8549,武神之路,青石细语,51,5,5,5,20
3187,8550,我的二战不可能这么萌,月面,539,18,9,13,44
3188,8552,天才霸主(贴身医王),夜独醉,42,4,4,5,16
3189,8553,仙动,碧落黄泉,19,1,0,2,4
3190,8555,吾为主神,夏水长天,35,6,2,5,15
3191,8559,武道冰尊,士道,26,2,2,2,14
3192,8560,三国之席卷天下,君子毅,142,20,11,8,45
3193,8561,土豪系统,单纯宅男,41,6,5,6,39
3194,8562,死怖游戏,偷看书的懒猫,50,4,1,2,9
3195,8563,超级神警,六划先生,39,6,0,1,5
3196,8564,那些女孩那些年,月月猪见疯,25,1,2,1,25
3197,8570,地球新手村,大花你好吗,56,6,4,7,22
3198,8571,威战天下,白菜牛肉包子,26,3,5,2,21
3199,8572,神通盖世,布尘,20,5,7,1,8
3200,8573,极品百鬼图,醉笑金,15,3,3,3,5
3201,8575,非常秘书,洞房波败,66,8,8,3,12
3202,8578,晶壁国度,梦里成神,35,2,3,3,7
3203,8581,我的极品姐妹花(超级低手、美女的完美高手),坐墙等红杏,30,4,0,2,9
3204,8583,仙界第一商贩,帘光0,45,5,4,5,23
3205,8584,大唐绿帽王,少穿的内裤,116,10,6,7,40
3206,8586,非常村官,洞房不败,23,2,0,7,14
3207,8587,九天仙帝,八两七钱,22,1,2,2,7
3208,8588,武气凌天,葆星,32,1,2,1,23
3209,8589,革命神,像那风筝,27,2,2,2,5
3210,8591,全装战姬,月下小狐,55,7,0,3,11
3211,8593,超级虫洞,幻弦,51,9,3,4,16
3212,8594,玄女心经,玄风斗士,38,7,4,4,18
3213,8597,重生欧洲一小国,一骑绝尘去,29,5,0,1,17
3214,8598,玄女心经2,玄风斗士,38,3,3,3,16
3215,8599,焚天绝神,魂圣,37,4,1,9,30
3216,8601,冠军之光,林海听涛,136,9,3,9,10
3217,8604,半仙文明,试剑天涯,153,11,6,10,26
3218,8606,史上最强男教师,丸子无限,19,0,0,1,23
3219,8609,超人来袭,三十二变,130,7,9,6,17
3220,8612,异世丹狂,诸葛卧龙,33,3,3,1,19
3221,8616,魔装,撞破南墙,88,12,4,5,14
3222,8617,魔魂仙尊,把酒凭栏,23,6,5,4,16
3223,8620,警入奇途,桃花老张,15,2,2,0,12
3224,8622,逆天武神,恶狼闯说,22,2,5,5,6
3225,8623,九天神帝,傲天无痕,61,10,5,8,15
3226,8624,国足救世主,那年那兔,27,1,1,1,22
3227,8625,重生之焚尽八荒,一目尽天涯,107,13,3,2,34
3228,8626,武极天下,蚕茧里的牛,541,33,22,23,51
3229,8629,尊者霸天,峻南先森,13,2,1,2,5
3230,8631,都市超能高手,葫芦头,19,2,0,2,13
3231,8633,仙医妙手,周郎羡,25,3,2,1,9
3232,8636,贵族农民,猷莫,62,7,1,8,22
3233,8642,神书,薪意,58,7,1,5,14
3234,8645,我当师太的那些年,金子就是钞票,20,1,1,0,4
3235,8646,横推从拔刀开始,许你风华绝代,16,3,2,1,1
3236,8647,九界神帝,肥勒,20,1,1,1,12
3237,8648,重生爆利电子业,编织成的梦,64,6,3,3,22
3238,8649,魔仙传,龙飞,22,3,0,5,17
3239,8651,美食供应商,会做菜的猫,229,9,15,11,125
3240,8652,大国金融,辛老七,67,8,7,9,93
3241,8653,道印,贪睡的龙,90,7,5,6,22
3242,8654,类神,沁纸花青,113,8,1,2,8
3243,8656,无敌柴刀,梦别绪,35,5,5,6,25
3244,8659,鉴宝人生,吃仙丹,59,4,3,8,6
3245,8663,不败战神,方想,321,14,13,17,34
3246,8664,灵鼎,心碎梦思迁,101,4,8,13,51
3247,8669,通天仙道,半只小狼,27,5,2,2,11
3248,8672,剑纵花都,读夜,21,1,2,3,14
3249,8673,迷失在地球的外星综合舰,冷雪冰川,55,10,3,2,16
3250,8674,巫道杀神,高坡,35,4,5,6,14
3251,8675,修仙高手在校园,魅男,57,8,3,3,20
3252,8676,图腾大陆(兽血沸腾2),静官,117,13,5,10,50
3253,8677,魔幻版主神成长日志,迷茫的蛇,54,5,3,2,9
3254,8678,都市娱乐皇,卡肥猫,25,3,4,1,8
3255,8681,我的房客是鬼物,偃师之怒,20,2,0,3,3
3256,8684,傲剑天穹,小刀锋利,81,5,10,2,13
3257,8685,无限之血统,浅悠凉,199,25,18,18,102
3258,8687,最强文圣,天火散人,39,6,2,6,42
3259,8688,箫神惊天,凌晨起床,11,3,0,1,12
3260,8689,养了个女神大人,我是红薯,45,2,5,2,24
3261,8690,深渊魔神,似雪A流年,111,12,8,8,16
3262,8691,六界哀歌,小飞鹅,34,10,4,3,35
3263,8692,末世求生进化路,OP夜未央,28,3,5,3,15
3264,8693,武侠系统狩末世,补丁1号,124,13,15,13,40
3265,8694,仙魂法,七输,13,2,1,1,10
3266,8695,妖道至尊,我本纯洁,73,15,6,13,32
3267,8696,大阴阳真经,独悠,31,6,2,5,19
3268,8697,鬼马喜剧之王,纪墨白,31,1,3,1,26
3269,8698,至尊神位,零度忧伤,63,10,5,5,25
3270,8699,最强修真屌丝,痞子易,30,1,3,4,15
3271,8700,肆虐韩娱,姬叉,1248,32,19,23,65
3272,8701,夜明,不老的考拉,63,4,4,1,10
3273,8703,大小姐的近身神医,禹少少,27,0,1,3,8
3274,8704,天巫,九哼,84,5,3,10,27
3275,8705,绝品天医,叶天南,60,5,3,7,10
3276,8706,重生2003,木子心,73,15,7,5,50
3277,8707,奥古斯都之路,幸运的苏拉,119,10,10,6,26
3278,8708,我和学姐的清纯时光,闪更半夜,32,0,2,4,3
3279,8710,末世沉沦,隐于深秋,40,7,2,2,6
3280,8711,美女的超级保镖,日月星辰,52,6,3,2,21
3281,8712,重生动漫之父,生活盖浇,180,14,10,4,27
3282,8713,斗神在世,玄子印,15,4,2,3,8
3283,8714,无限进化,咬狗,195,20,19,12,41
3284,8715,行脚商人的奇闻异录,暗修兰,59,6,6,3,9
3285,8717,超能大宗师(花都异能王),嚣张农民,84,14,3,5,27
3286,8718,神医毒圣在都市,在路上的驴友,18,1,2,6,6
3287,8719,只为晨曦,不要叫我孙子,15,1,1,1,8
3288,8721,大宋时代周刊,戴小楼,77,2,4,5,24
3289,8722,神医天下(桃运狂医、奇术色医),水里游鱼,103,4,7,9,35
3290,8728,黑色纪元,黑天魔神,205,13,10,18,61
3291,8729,肆意飞扬的麻辣青春,牛肉米粉,20,3,4,1,5
3292,8730,九转轮回,v谜v,20,2,2,2,12
3293,8731,不可思议的圣剑,姐姐的新娘,96,9,5,4,30
3294,8732,华夏僵尸,华夏僵尸,36,5,3,3,9
3295,8733,那年那岁那轻狂,情义叁哥,15,0,0,2,8
3296,8734,领主纪事,紫渊,89,20,6,9,27
3297,8735,明星医师,小宇柔,45,2,4,1,21
3298,8736,都市星辰变,绯钺,17,1,1,2,11
3299,8737,绝品花香,燕燕双开,21,2,1,1,11
3300,8741,龙蛇再起之国术无敌,海上之梅,33,3,1,3,10
3301,8742,天皇巨星养成系统,厄夜怪客,165,8,4,6,17
3302,8743,姐控的加速世界,村长万岁,137,10,10,10,30
3303,8744,代理舰长的幸福生活,八爪夺心魔,53,10,3,5,14
3304,8748,我欲踏天,米俢,20,2,2,0,11
3305,8749,华夏守护神,一语成道,30,5,3,1,16
3306,8750,逆血战神,清风,16,2,3,2,8
3307,8751,红色警戒之民国,华丽的虚伪,97,14,6,9,27
3308,8753,秘术之天下无双,语夜听澜,25,7,3,1,2
3309,8754,刀塔死亡学院,奥丁信使,87,4,4,2,15
3310,8755,超神猎人,不是浮云,109,9,6,6,29
3311,8756,都市梦探,过么,18,3,2,4,13
3312,8757,欲望腾飞,破军刀,58,4,5,3,19
3313,8759,云川记,安慕年,19,0,2,0,3
3314,8761,秘术·破局,语夜听澜,20,3,3,3,12
3315,8762,凡人同人之超仙,续立,56,5,2,9,20
3316,8764,超级制造原能,喜乐不语,19,1,11,3,14
3317,8765,我的女友是仙子,先飞看刀,150,11,5,7,20
3318,8766,荒唐仙医,云流雨,32,3,2,3,10
3319,8768,帝御魔刀,梦乂殇,15,1,1,1,3
3320,8769,天才纨绔,陌上猪猪,68,5,3,5,21
3321,8771,大小姐惹不起,泄老板,18,2,1,4,9
3322,8772,勇者之师,盘古混沌,67,6,1,2,12
3323,8773,道果,战袍染血,298,25,16,13,34
3324,8774,都市至尊神医,流云飞,29,3,1,4,11
3325,8775,圈养全人类,盘古混沌,163,8,10,8,19
