,序列,书名,作者,仙草,粮草,干草,枯草,毒草
3088,8346,活着，便是希望,唱歌的傻瓜,46,7,3,2,8
3089,8348,我的诡异女友,孙铭苑,18,2,5,2,6
3090,8351,中华控卫,六出祁山,46,6,0,3,11
3091,8357,心猎王权,银灰冰霜,205,9,13,17,42
3092,8358,我的鬼尸新娘,潜心梦徒,22,1,1,3,6
3093,8361,荒野妖踪,玉柒,30,4,2,2,5
3094,8362,我本少爷,情义叁哥,18,2,2,7,15
3095,8367,荒村神秘事件,晓七王子,14,0,0,4,4
3096,8372,我的刁蛮上司,可怜小猫,25,2,1,2,16
3097,8377,黑色武林,一言九顶,28,1,1,1,16
3098,8382,鬼案法医,异天子,32,0,2,6,1
3099,8383,三国异侠传,萧玉寒,18,4,5,1,24
3100,8387,大胤仙朝,第九天命,63,8,5,3,25
3101,8388,封天神印,孜然肉夹馍,18,2,1,2,16
3102,8393,大明风月,广渠门内,44,7,13,7,53
3103,8396,超级猛鬼分身,奥比椰,98,8,5,7,15
3104,8398,奇门术师,雪冷凝霜,19,2,1,3,5
3105,8400,红警之索马里,华丽的虚伪,159,8,9,9,55
3106,8403,留情刀俏美人,唯吾神音,22,4,3,2,11
3107,8410,末世御灵师,七冲,132,13,7,7,43
3108,8413,黑客,青幕山,329,19,14,29,60
3109,8414,我在公墓看大门,五十二区,17,1,3,1,5
3110,8415,明扬天下,何昊远,179,8,11,12,25
3111,8418,烽烟,绝世小刀,22,4,6,1,6
3112,8420,雷武裂天,紫薇疯爆,37,3,3,7,42
3113,8422,江湖传奇,戊戟,37,0,2,3,5
3114,8423,捡个女鬼当宠物,龙不相,27,1,5,2,6
3115,8424,宝鉴,打眼,260,16,10,18,37
3116,8426,长生秘录,炎哥,27,5,6,6,7
3117,8427,龙蛇再起之国术无敌,海上之梅,16,2,3,3,12
3118,8428,我做古行的诡异经历,弹指,24,5,3,2,1
3119,8429,金剑雕翎+岳小钗,卧龙生,52,5,1,8,8
3120,8431,我的明朝生涯,千斤顶,79,10,8,5,16
3121,8432,斗狗赌宝,乙己,17,4,3,6,7
3122,8433,一书封神,可笑书仙,42,5,5,6,17
3123,8434,王牌兵王在都市,财神爷,16,1,1,2,19
3124,8435,魔元万象,索拉卡,19,3,2,5,29
3125,8436,替死魂,古月垚,17,0,1,1,6
3126,8438,大唐狂士,高月,55,10,1,2,16
3127,8440,办公室风云,青鲤,34,2,0,1,15
3128,8442,一睡万年,翔炎,74,10,10,11,18
3129,8444,霸道神仙混人间(风流神仙混官场),炎哥,45,7,3,8,33
3130,8446,女总裁的非常保镖(我的漂亮女同事),风铃的翅膀11,42,3,3,4,8
3131,8447,埃提亚,上帝不在天堂,200,19,11,12,52
3132,8448,青蝠酒吧,孔雀高飞,37,1,1,2,1
3133,8449,超级护卫(纯情女上司),憨厚三子,29,1,3,1,12
3134,8450,绝品风水师(护花风水师),咫尺间,54,2,4,3,14
3135,8452,我的猛鬼新娘,井底捉蛙,23,2,4,4,3
3136,8453,无上真仙,铁血丹心,36,7,7,7,72
3137,8456,修神路之九天龙腾,流星的天空,38,1,3,1,3
3138,8457,人不风流枉少年之奸臣,半堕落的恶魔,55,5,5,6,16
3139,8458,武仙传,龙飞,30,3,3,3,8
3140,8460,时空环链,宛木,21,6,1,1,6
3141,8463,超级驸马,淡雅的墨水,49,6,8,10,33
3142,8464,天问乾坤,梦非亦,21,3,4,4,18
3143,8466,极品老婆,李兴禹,77,8,6,5,27
3144,8470,兼职房东,穿衣服的国宝,21,0,1,1,8
3145,8473,多情浪子痴情侠(天观双侠),郑丰,26,2,0,3,6
3146,8475,接阴婆,道门老九本尊,29,0,1,0,7
3147,8476,一代天骄,一起成功,121,4,5,8,35
3148,8479,破神灭佛,亡化尘,25,3,3,3,22
3149,8482,邪道鬼尊,追梦人Love平,78,7,2,1,18
3150,8484,末世魔神游戏,石闻,246,18,15,11,51
3151,8485,玩宝,冬雪晚晴,26,1,4,2,16
3152,8486,穿越世界的技术宅,otakumimi,106,14,5,6,20
3153,8487,重生之神级败家子,辰机唐红豆,280,20,11,13,55
3154,8488,有鬼很暧昧,流云,25,3,2,2,14
3155,8489,无声的王者,海南小蟋蟀,23,0,0,1,47
3156,8491,杨戬——人生长恨水长东,水明石,408,10,10,10,32
3157,8492,我的合租情人(绝品高手、全能高手在都市),坐墙等红杏,54,2,4,8,14
3158,8494,大宋佣兵,残杯浊酒,26,1,1,1,26
3159,8496,梦幻香江(调教香江),王梓钧,1747,45,36,32,74
3160,8497,官娶鬼女,卜汀,27,3,3,3,12
3161,8499,苗疆道事,南无袈裟理科佛,140,5,2,4,17
3162,8500,大贤者成长日记,暗黑芒果,81,12,5,5,22
3163,8502,枪焰,暮色曙光,33,3,1,3,14
3164,8504,三修奇仙,泛东流,31,2,3,2,27
3165,8506,混在三国当仙师,爱吃小糖人,37,5,5,1,20
3166,8508,最轮回,王袍,38,1,1,2,19
3167,8509,一人的无限恐怖,Seraphim,87,6,8,6,64
3168,8510,进击的大内密探,剑舞秀,213,14,6,5,18
3169,8512,最强仙医,缸里有米,52,5,4,1,17
3170,8513,法宝修复专家,茫茫云海,47,10,2,5,16
3171,8514,修真教授生活录,纵马昆仑,50,5,2,2,40
3172,8516,重生之第二帝国,幽泠秋月,42,7,4,0,16
3173,8517,都市全能系统,金鳞非凡物,160,8,20,11,68
3174,8518,香江一九八四,o成佛o,73,3,2,1,40
3175,8520,不死战神,潇潇凉公子,33,3,4,7,14
3176,8521,顶级民工,离月醉,26,4,2,4,30
3177,8522,重生之地产大亨,八爪章鱼,73,6,3,5,11
3178,8524,王大锤的大电影,陈坚强,24,2,1,3,40
3179,8525,炽耀,油炸鸡米花,30,5,3,3,18
3180,8529,吸术,独奏二胡,30,1,1,1,18
3181,8530,奥法重生,老骚,28,2,4,2,11
3182,8532,杀戮沸腾,纯洁滴小龙,97,4,5,3,24
3183,8533,泡妞低手,青狐妖,49,1,5,3,13
3184,8540,我的美女房东,会痛的石头,40,5,4,7,24
3185,8542,医圣记,董南乡,35,2,1,2,5
3186,8543,极品官途,随着风启航,48,6,1,2,13
3187,8549,武神之路,青石细语,60,5,5,5,22
3188,8550,我的二战不可能这么萌,月面,615,21,9,14,48
3189,8552,天才霸主(贴身医王),夜独醉,50,5,4,5,20
3190,8553,仙动,碧落黄泉,24,2,0,2,4
3191,8555,吾为主神,夏水长天,37,6,4,8,16
3192,8559,武道冰尊,士道,31,2,3,2,14
3193,8560,三国之席卷天下,君子毅,164,20,11,9,54
3194,8561,土豪系统,单纯宅男,47,6,5,8,45
3195,8562,死怖游戏,偷看书的懒猫,59,5,1,2,9
3196,8563,超级神警,六划先生,44,6,1,1,9
3197,8564,那些女孩那些年,月月猪见疯,30,1,3,2,26
3198,8570,地球新手村,大花你好吗,61,6,5,8,26
3199,8571,威战天下,白菜牛肉包子,33,8,9,8,22
3200,8572,神通盖世,布尘,25,6,7,6,9
3201,8573,极品百鬼图,醉笑金,19,3,3,3,6
3202,8575,非常秘书,洞房波败,81,8,8,3,15
3203,8578,晶壁国度,梦里成神,41,2,3,4,9
3204,8581,我的极品姐妹花(超级低手、美女的完美高手),坐墙等红杏,33,4,1,3,13
3205,8583,仙界第一商贩,帘光0,50,5,4,6,26
3206,8584,大唐绿帽王,少穿的内裤,124,11,7,7,45
3207,8586,非常村官,洞房不败,30,2,1,8,14
3208,8587,九天仙帝,八两七钱,26,3,3,2,8
3209,8588,武气凌天,葆星,35,1,2,1,25
3210,8589,革命神,像那风筝,30,2,2,2,5
3211,8591,全装战姬,月下小狐,62,8,0,3,14
3212,8593,超级虫洞,幻弦,55,10,3,6,19
3213,8594,玄女心经,玄风斗士,46,7,6,5,20
3214,8597,重生欧洲一小国,一骑绝尘去,34,5,1,1,19
3215,8598,玄女心经2,玄风斗士,46,3,3,3,20
3216,8599,焚天绝神,魂圣,41,4,1,10,33
3217,8601,冠军之光,林海听涛,154,10,3,9,13
3218,8604,半仙文明,试剑天涯,169,12,10,10,29
3219,8606,史上最强男教师,丸子无限,21,0,0,2,25
3220,8609,超人来袭,三十二变,140,8,10,8,23
3221,8612,异世丹狂,诸葛卧龙,39,3,3,2,22
3222,8616,魔装,撞破南墙,96,13,4,5,15
3223,8617,魔魂仙尊,把酒凭栏,27,6,6,5,17
3224,8620,警入奇途,桃花老张,20,2,2,0,16
3225,8622,逆天武神,恶狼闯说,26,2,6,7,7
3226,8623,九天神帝,傲天无痕,70,10,6,9,16
3227,8624,国足救世主,那年那兔,31,2,1,1,26
3228,8625,重生之焚尽八荒,一目尽天涯,120,13,8,2,38
3229,8626,武极天下,蚕茧里的牛,608,35,25,26,58
3230,8629,尊者霸天,峻南先森,18,2,1,2,5
3231,8631,都市超能高手,葫芦头,21,2,0,2,17
3232,8633,仙医妙手,周郎羡,30,4,2,2,12
3233,8636,贵族农民,猷莫,70,8,1,9,25
3234,8642,神书,薪意,66,7,2,6,16
3235,8645,我当师太的那些年,金子就是钞票,24,1,1,1,7
3236,8646,横推从拔刀开始,许你风华绝代,38,6,3,3,19
3237,8647,九界神帝,肥勒,23,1,1,2,15
3238,8648,重生爆利电子业,编织成的梦,67,7,3,3,24
3239,8649,魔仙传,龙飞,31,3,0,5,19
3240,8651,美食供应商,会做菜的猫,342,19,18,18,214
3241,8652,大国金融,辛老七,77,10,8,10,108
3242,8653,道印,贪睡的龙,101,10,6,9,22
3243,8654,类神,沁纸花青,131,8,1,3,8
3244,8656,无敌柴刀,梦别绪,43,5,6,7,26
3245,8659,鉴宝人生,吃仙丹,70,5,6,8,7
3246,8663,不败战神,方想,361,16,13,17,36
3247,8664,灵鼎,心碎梦思迁,112,4,8,15,53
3248,8669,通天仙道,半只小狼,32,5,5,3,12
3249,8672,剑纵花都,读夜,25,2,2,3,17
3250,8673,迷失在地球的外星综合舰,冷雪冰川,61,11,5,2,19
3251,8674,巫道杀神,高坡,41,6,6,7,17
3252,8675,修仙高手在校园,魅男,63,8,3,3,24
3253,8676,图腾大陆(兽血沸腾2),静官,139,14,7,12,57
3254,8677,魔幻版主神成长日志,迷茫的蛇,58,6,3,2,9
3255,8678,都市娱乐皇,卡肥猫,30,3,4,1,9
3256,8681,我的房客是鬼物,偃师之怒,23,4,1,3,3
3257,8684,傲剑天穹,小刀锋利,95,5,11,5,22
3258,8685,无限之血统,浅悠凉,213,28,18,19,108
3259,8687,最强文圣,天火散人,41,6,2,6,44
3260,8688,箫神惊天,凌晨起床,17,3,0,1,12
3261,8689,养了个女神大人,我是红薯,51,3,5,3,30
3262,8690,深渊魔神,似雪A流年,116,12,10,9,17
3263,8691,六界哀歌,小飞鹅,43,10,4,3,36
3264,8692,末世求生进化路,OP夜未央,34,3,6,3,17
3265,8693,武侠系统狩末世,补丁1号,152,18,19,14,44
3266,8694,仙魂法,七输,20,2,2,2,11
3267,8695,妖道至尊,我本纯洁,80,15,6,15,33
3268,8696,大阴阳真经,独悠,40,6,4,5,20
3269,8697,鬼马喜剧之王,纪墨白,35,2,3,1,27
3270,8698,至尊神位,零度忧伤,71,10,6,6,26
3271,8699,最强修真屌丝,痞子易,34,2,4,5,19
3272,8700,肆虐韩娱,姬叉,1431,37,27,28,71
3273,8701,夜明,不老的考拉,67,6,4,1,12
3274,8703,大小姐的近身神医,禹少少,30,1,1,4,9
3275,8704,天巫,九哼,90,5,3,11,29
3276,8705,绝品天医,叶天南,64,5,3,8,12
3277,8706,重生2003,木子心,80,15,7,5,52
3278,8707,奥古斯都之路,幸运的苏拉,134,10,10,6,28
3279,8708,我和学姐的清纯时光,闪更半夜,34,0,2,4,5
3280,8710,末世沉沦,隐于深秋,47,8,2,3,7
3281,8711,美女的超级保镖,日月星辰,57,6,3,2,25
3282,8712,重生动漫之父,生活盖浇,199,15,10,5,31
3283,8713,斗神在世,玄子印,20,4,2,3,9
3284,8714,无限进化,咬狗,217,20,21,14,43
3285,8715,行脚商人的奇闻异录,暗修兰,67,6,6,4,13
3286,8717,超能大宗师(花都异能王),嚣张农民,90,15,3,5,30
3287,8718,神医毒圣在都市,在路上的驴友,20,1,2,6,8
3288,8719,只为晨曦,不要叫我孙子,17,2,1,1,11
3289,8721,大宋时代周刊,戴小楼,81,2,4,5,28
3290,8722,神医天下(桃运狂医、奇术色医),水里游鱼,113,4,7,11,40
3291,8728,黑色纪元,黑天魔神,236,15,12,18,66
3292,8729,肆意飞扬的麻辣青春,牛肉米粉,22,3,4,1,5
3293,8730,九转轮回,v谜v,23,4,2,2,13
3294,8731,不可思议的圣剑,姐姐的新娘,105,10,5,5,34
3295,8732,华夏僵尸,华夏僵尸,40,6,3,3,11
3296,8733,那年那岁那轻狂,情义叁哥,18,0,0,2,9
3297,8734,领主纪事,紫渊,95,20,7,9,32
3298,8735,明星医师,小宇柔,49,2,4,3,23
3299,8736,都市星辰变,绯钺,20,1,2,2,13
3300,8737,绝品花香,燕燕双开,23,3,1,2,14
3301,8741,龙蛇再起之国术无敌,海上之梅,39,3,1,4,11
3302,8742,天皇巨星养成系统,厄夜怪客,185,8,4,6,21
3303,8743,姐控的加速世界,村长万岁,152,10,12,10,33
3304,8744,代理舰长的幸福生活,八爪夺心魔,62,10,4,7,17
3305,8748,我欲踏天,米俢,23,2,2,2,12
3306,8749,华夏守护神,一语成道,33,5,3,2,17
3307,8750,逆血战神,清风,20,2,3,2,9
3308,8751,红色警戒之民国,华丽的虚伪,127,14,6,10,31
3309,8752,博德大世界,海拉斯特黑袍,202,14,13,12,25
3310,8753,秘术之天下无双,语夜听澜,27,7,3,2,5
3311,8754,刀塔死亡学院,奥丁信使,103,6,5,3,16
3312,8755,超神猎人,不是浮云,119,9,7,7,33
3313,8756,都市梦探,过么,21,3,2,4,14
3314,8757,欲望腾飞,破军刀,71,5,5,3,22
3315,8759,云川记,安慕年,23,1,2,0,4
3316,8761,秘术·破局,语夜听澜,22,3,3,3,16
3317,8762,凡人同人之超仙,续立,65,6,3,10,24
3318,8764,超级制造原能,喜乐不语,20,1,11,4,14
3319,8765,我的女友是仙子,先飞看刀,170,12,8,11,23
3320,8766,荒唐仙医,云流雨,34,3,2,3,13
3321,8768,帝御魔刀,梦乂殇,19,1,1,1,4
3322,8769,天才纨绔,陌上猪猪,73,5,3,7,24
3323,8771,大小姐惹不起,泄老板,19,2,1,6,11
3324,8772,勇者之师,盘古混沌,75,6,8,8,13
3325,8773,道果,战袍染血,332,25,16,16,38
3326,8774,都市至尊神医,流云飞,32,4,1,4,12
3327,8775,圈养全人类,盘古混沌,188,10,10,11,24
3328,8776,剑道邪尊,残剑,80,8,7,11,18
3329,8779,极品修理工,巴渝一粟,30,0,2,0,9
3330,8780,潜规则之皇,牛毛,119,11,12,9,61
3331,8784,绝品弃少,日落孤城,28,5,0,1,11
3332,8786,全能芯片,骑牛上街,39,3,3,3,37
3333,8787,数据三国,三卷天书,35,12,6,3,26
3334,8788,断水离愁,东方不要,29,0,0,3,41
3335,8789,逆天网游行,雨天不打伞,47,3,3,6,157
3336,8790,黑拳医生,九月阳光,38,4,3,4,9
3337,8791,穿梭时空的商人,上善若无水,100,12,7,8,35
3338,8792,肉食者聂让,石三,31,2,5,9,7
3339,8793,殡葬传说,雪冷凝霜,22,1,2,1,7
3340,8794,逆歌,骑蚂蚁狂飚,35,1,1,6,18
3341,8795,绝色美女的护花神医,挚妩,20,3,1,6,16
3342,8796,抗日之兵魂传说,丑牛1985,166,6,4,7,65
3343,8799,金玉瞳,喜欢雨中行,45,5,5,5,11
3344,8800,九品奇才,八剑,23,3,5,2,11
3345,8801,至尊小厨神,木小榆,48,4,4,6,58
3346,8802,武逆神荒,情义相许,25,2,2,1,10
3347,8803,战天神皇,独孤小杜,38,1,1,2,12
3348,8804,大豪门,不信天上掉馅饼,119,16,3,8,23
3349,8805,无限归来之悠闲人生,终级BOSS飞,53,7,7,7,24
3350,8806,欲成仙,石三,55,4,2,3,7
3351,8808,将血,河边草,268,9,3,6,20
3352,8809,都市里的魔导师,纯洁的了了,25,6,5,3,8
3353,8811,都市圣骑录,萧舒,122,10,6,5,16
3354,8812,饲神,石三,32,5,1,1,13
3355,8813,每日抽奖系统,十三月四百天,24,2,3,3,51
3356,8814,大玄武,青山失魂,35,4,5,5,14
3357,8815,魔瞳修罗,枯玄,23,1,2,1,14
3358,8816,逍遥至尊神帝,老萧,46,4,6,3,18
3359,8817,弄潮,瑞根,358,8,11,27,19
3360,8818,变身武娘,盘古混沌,92,7,7,8,53
3361,8819,绿茵教父,陈爱庭,79,4,2,5,10
3362,8820,万族王座,鸿蒙树,37,4,2,2,30
3363,8821,仙界走私大鳄,石三,76,9,6,3,16
3364,8823,剃头匠,湘西鬼王,46,3,2,1,13
3365,8824,复秦,一笑一枯荣,35,5,6,3,13
3366,8825,都市虫皇,梦狂风,88,9,6,4,19
3367,8826,赝医,望平安,49,4,1,4,7
3368,8827,上位,一三五七九,59,8,9,5,21
3369,8831,日曜转生,章渝,116,10,3,3,18
3370,8832,请回答二零一四,回锅豆腐,52,11,6,3,51
3371,8833,超级学生,梧桐,27,5,5,4,19
3372,8835,重生之歌神,革神,52,8,19,10,71
3373,8836,甲武圣徒,石三,39,4,2,4,6
3374,8837,超级侠医,雨禅,30,4,0,9,8
3375,8838,剑极天下,尸口巾,60,7,10,8,16
3376,8839,重装突击,金属裂纹,206,16,2,8,23
3377,8840,方士的炼金攻略,石三,55,6,2,6,9
3378,8841,终极逆袭,京腔调,14,3,3,3,58
3379,8843,武逆九天,江湖再见,50,3,8,5,12
3380,8845,吾当道,耗这口,42,8,2,6,11
3381,8846,智能工业帝国,葫芦村人,112,14,3,9,25
3382,8847,绝世神皇,不信邪,62,6,5,2,17
3383,8848,传奇经纪人,巨西城,50,2,2,1,12
3384,8849,神道符召,雪满林中,81,8,8,8,8
3385,8850,上古圣猿在西游,天堂在左我向右,31,5,1,5,36
3386,8852,天才相师在花都,梦若桃花,18,1,4,1,10
3387,8853,龙起南洋,流泪的鱼wyj,117,13,9,6,28
3388,8855,龙脉猎人,超侧卫,37,12,4,4,10
3389,8858,机器人修真传奇,大笑,41,7,2,4,37
3390,8861,无限欲望之门,剑扼虚空,77,12,10,10,28
3391,8864,傲世武皇,曾经拥有的方向感,34,5,3,2,14
3392,8866,护花神医在都市,雪糕,15,2,2,3,18
3393,8868,我把美女当赌注,东方黄龙,19,3,2,2,37
3394,8871,韩娱之梦,静候轮回,59,1,8,3,44
3395,8872,隋末我为王,吴老狼,100,4,8,4,24
3396,8874,魔种起源,石三,30,2,3,4,15
3397,8877,重生之黑暗牧师,断仙魔道,39,9,4,6,10
3398,8878,武帝,高楼大厦,52,6,2,2,15
3399,8880,网游之野蛮之王,懒猪雷,36,4,4,8,9
3400,8882,低调术士,短刀,122,5,5,5,14
3401,8885,未来高手在现代,西门鸡腿,22,3,1,5,11
3402,8888,重生之商界霸主,纸花船,43,8,4,4,13
3403,8890,雷血战神,三千道,20,1,1,2,10
3404,8893,拜师八戒,大梦泣,49,2,2,2,13
3405,8894,第一魔法师,夜·水寒,44,5,1,6,16
3406,8897,网游之仙木参天,第六天音,36,1,3,2,12
3407,8898,我的冰冷大小姐,大大洋洋,49,6,6,10,150
3408,8899,大宋的智慧,孑与2,601,33,16,36,88
3409,8900,最强小农民,平山子,20,1,1,2,44
3410,8901,校园全能高手,安山狐狸,182,13,9,16,44
3411,8902,探灵笔录,君不贱,44,3,9,1,4
3412,8906,锻仙,新兵扛老枪,138,16,4,13,19
3413,8907,龙印血魂,疯儿,16,1,2,3,19
3414,8909,小区来了个极品女业主,半梦树,22,1,3,6,3
3415,8912,武侠世界大冒险,五方行尽,256,24,17,17,217
3416,8913,九阳剑圣,沉默的糕点,134,12,15,11,81
3417,8915,金牌小书童,汰笑洒,66,6,6,4,42
3418,8916,仙葫,流浪的蛤蟆,579,26,12,18,28
3419,8918,绝剑谷,紫枫依旧,20,1,1,3,17
3420,8920,斩仙,任怨,183,20,16,21,60
3421,8922,屠神之路,炎哥,25,3,3,3,38
3422,8924,逐寇,沉墨的阿鱼,34,8,3,2,9
3423,8926,龙印战神(盖世战神),半步沧桑,206,7,6,6,12
3424,8927,道统传承系统,云潮,97,8,7,8,21
3425,8928,吞雷天尸,阳光的鱼,83,11,7,6,10
3426,8930,超凡至圣,纵马昆仑,23,5,3,2,8
3427,8931,大阴倌,流浪的法神,24,4,2,0,6
3428,8934,弑天剑仙,乘风御剑,112,15,15,15,15
3429,8935,我的霸道老婆,醉剑,23,5,5,5,19
3430,8936,洪荒绝世散修,吾心飞扬,39,7,3,3,13
3431,8937,末世刺客系统,糖醋于,109,7,11,7,28
3432,8938,异世盗皇,误道者,232,22,22,22,32
3433,8939,修仙之任务系统,龙骨粥,35,5,3,3,12
3434,8941,仙念,坏坏无极,36,5,5,6,15
3435,8944,龙战在野,黄易,112,7,5,6,15
3436,8946,半命抓鬼师,风中颗粒,25,2,5,2,2
3437,8948,终极教师,柳下挥,277,12,12,21,42
3438,8950,时空旅行者的探险队,黑猫不怕黑,83,6,7,5,11
3439,8952,猎鬼鲜师,流云,26,3,3,3,8
3440,8955,攀上漂亮女院长(我和美女院长),无相,67,5,3,8,14
3441,8956,神级反派,野山黑猪,521,30,26,33,125
3442,8958,幽冥鬼眼,菰城紫草,22,2,5,3,6
3443,8960,白骨传说,轩辕苍紫,22,3,2,2,3
3444,8961,风华绝代NPC,头上有个坑,41,3,6,4,15
3445,8963,都市之游戏化人生,键盘华尔兹,34,3,3,2,7
3446,8965,我的校花老婆,莫道不消魂,85,9,8,10,36
3447,8968,神级高手在都市,歪爽,72,6,6,8,99
3448,8969,逐艳人生,彬临城下,89,8,5,10,14
3449,8970,汉末皇叔,诸葛清风,52,3,5,6,16
3450,8971,十州风云志,知秋,208,10,10,3,12
3451,8973,重生之白猫王子,李白不白,27,3,6,2,18
3452,8974,我的美女俏老婆,漫雨,44,7,11,10,38
3453,8976,无上仙魔,骑猪南下,151,13,10,10,45
3454,8977,霸天雷神,萧潜,122,10,6,14,30
3455,8980,铸圣庭,邪影,231,10,10,9,35
3456,8981,武裂天地,初荒,33,5,2,1,11
3457,8983,重生之平行线,地黄丸,277,22,13,17,47
3458,8987,战神无敌,胜己,40,8,4,1,19
3459,8989,侠道行,造化斋主,43,5,3,4,7
3460,8993,地火明夷,燕垒生,68,2,4,4,8
3461,8994,医道生香,梁不凡,53,9,3,4,12
3462,8996,无限群芳谱,蛊真人,97,15,15,15,98
3463,8998,无限归来之超级警察,勿明,158,11,7,11,48
3464,9000,长生两千年,媚眉下,64,5,5,9,33
3465,9001,锦衣笑傲行,普祥真人,59,6,5,3,8
3466,9002,武侠世界大拯救,殊彦,168,26,15,16,69
3467,9005,生化危机之终期黑城,盘古混沌,141,5,7,5,10
3468,9007,冒牌大将军,胖大将军,36,3,2,1,19
3469,9010,踏道之巅,灵犀一指,20,5,3,2,16
3470,9012,兵人,高楼大厦,65,8,3,4,19
3471,9013,剑的旋律,蓝晶,117,16,6,2,13
3472,9016,主宰之王,快餐店,212,10,12,10,29
3473,9017,国策,闪烁,272,12,5,11,34
3474,9018,青云仙路,普祥真人,34,3,3,3,18
3475,9019,高手不凡,心在流浪,38,3,6,3,7
3476,9023,赫氏门徒,冷钻,326,17,12,17,75
3477,9027,重生潜入梦,第十个名字,213,12,10,12,37
3478,9029,极恶之龙,乱弹琴,70,4,8,4,17
3479,9031,太虚神皇,项往之,19,3,1,1,12
3480,9033,净域,九流写手,23,2,0,4,3
3481,9034,重返大隋,木子蓝色,36,3,1,6,11
3482,9035,最强弃少,沦陷的书生,43,7,6,6,64
3483,9037,辽东钉子户,青史尽成灰,78,10,1,7,19
3484,9040,七品封疆,普祥真人,55,2,1,8,12
3485,9041,最终智能,怕冷的火焰,73,8,2,7,17
3486,9042,青海迷藏,慕容关康,26,2,2,3,2
3487,9043,我的傲娇大小姐,大大洋洋,60,8,6,6,111
3488,9044,重生之玩转修仙界,深蓝的苹果,25,6,3,2,15
3489,9047,尸兄,路人飞,159,12,4,7,47
3490,9049,无敌黑枪,边城 浪子,140,7,11,11,16
3491,9050,超级淘宝,酒煮核弹头,30,3,2,3,16
3492,9052,永恒国度,孤独漂流,276,16,15,25,228
3493,9053,男人往事不可追,帝吧神之手,18,2,1,2,16
3494,9054,孙悟空大闹异界,反王,29,1,3,2,47
3495,9055,文圣天下,子莫语,66,3,2,5,16
3496,9056,校花是猫妖,南海无双,31,5,5,4,36
3497,9057,控运,蛊真人,67,9,8,10,32
3498,9058,极品司机,水煮排骨,32,6,2,3,16
3499,9060,魏侯,三七开,41,2,4,1,13
3500,9061,符神,昏水墨鱼,21,2,1,2,5
3501,9065,嗜血神皇,痞子易,20,2,1,1,15
3502,9067,我追了十年的女神终于嫁给我了,飞天的龙蛋,17,3,3,2,88
3503,9072,霸剑独尊,鬼舞沙,22,2,3,2,12
3504,9077,霸天战尊,死灵守卫,17,1,0,3,18
3505,9081,猎击三国,寇十五郎,41,2,7,2,28
3506,9082,大清之祸害,木允锋,250,10,10,11,37
3507,9083,龙枪斗神,末羽,32,4,2,3,10
3508,9085,血神笑,血水神影,22,1,3,2,15
3509,9087,崛起于武侠世界,白云剑客,46,12,10,12,18
3510,9088,大奸雄,磕蹦,35,3,4,2,19
3511,9090,星空混沌,午后淡茶,23,5,3,5,14
3512,9093,黄河古事,龙飞有妖气,37,1,1,2,5
3513,9095,黄泉阴镖,夏南柳(流浪的法神本尊),37,1,4,1,3
3514,9096,有妖气,挑灯夜奔,40,6,3,3,6
3515,9098,异世超神,楞三哥的哥哥,22,2,1,4,4
3516,9099,九焰至尊,爱吃白菜,88,13,6,10,22
3517,9100,极品兵王,权心权意,15,2,1,6,20
3518,9102,网游之万人之上,妖邪有泪,54,6,5,4,27
3519,9104,绝世仙君,郭怒,22,5,4,3,14
3520,9106,三国之特工皇帝,讳岩,80,4,7,8,54
3521,9108,最强系统,孤烟苍狼,45,5,10,8,54
3522,9109,雄霸神荒,刀落,116,11,11,12,60
3523,9111,天才宝鉴,潜龙勿用,36,2,2,1,14
3524,9113,无上圣王,不吃西瓜皮,20,4,2,3,79
3525,9115,狐杀,芥子须弥三虎,23,2,4,2,4
3526,9116,网游之剑仙混迹美女工作室,火神,49,1,4,8,47
3527,9119,武圣,恋青衣,34,7,7,7,7
3528,9120,重生日本当神官,吾为妖孽,101,20,21,21,235
3529,9121,我的师父是棺材,西西弗斯,26,1,1,1,11
3530,9122,动力之王,千年静守,165,12,9,8,84
3531,9123,我曾混过的岁月,无良80,16,1,2,5,5
3532,9125,三眼艳情咒,骷髅精灵,64,12,3,3,13
3533,9127,天龙之段誉,苍山负雪2009,72,7,8,11,124
3534,9128,活人禁忌,盗门九当家,114,3,5,13,16
3535,9129,异世瓦罗兰,失落的长夜,29,5,6,2,14
3536,9131,鬼城诡事,极叶,22,1,2,1,4
3537,9132,我真要逆天啦,柳一条,94,7,10,10,218
3538,9133,花都强少,鹏成万里,17,3,1,0,25
3539,9135,傲世皇庭,帝绝心,18,2,2,3,11
3540,9137,我和女鬼有个约会,道士,23,3,1,1,8
3541,9139,七界剑皇,邵小白,21,1,0,2,17
3542,9144,魔尊仙皇,海陈,34,5,1,1,11
3543,9146,大唐天子,殷扬,36,2,2,1,9
3544,9148,现代阴阳师,村长大人,27,0,1,1,12
3545,9150,紫气浩然,仙人,18,2,5,2,11
3546,9151,万界天王,罗森,55,5,2,0,24
3547,9158,万界杀神,月夜幽影,20,5,3,4,10
3548,9161,黑色法则,我是老九,34,1,0,3,3
3549,9163,九转不灭,大荒散人,32,2,3,5,8
3550,9165,无敌储物戒,明日复明日,111,8,8,12,24
3551,9167,漫威世界新万磁王,座上人,104,12,7,7,42
3552,9170,无上武神,陆长弓,18,0,3,5,24
3553,9171,弈战狂神,暮看云,26,2,2,4,30
